line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,nie geſehen oder beſchryben ſynd wil ich harnach ſagen/,nie geſehen oder Beſchzyben ſyben ſynd wil ich harnach ſagen/,0.14545454545454545,0.2222222222222222,0.2222222222222222,7474190,gemini
2,Darumb am erſten der lütten halb/ So haben wir in dy,Darumb am erſten der lütten halb/ So haben wir in dy,0.0,0.0,0.0,7474190,gemini
3,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der voͤl¬,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der voͤl,0.01694915254237288,0.08333333333333333,0.08333333333333333,7474190,gemini
4,cker/ ſcharen vnd lüt/ das die nyeman erzellen moͤcht als,cker/ſcharen vnd lüt/das die nyeman erżellen moͤcht als,0.05263157894736842,0.5,0.5,7474190,gemini
5,man lißt im Apocalipſi/ Eyn volck ſag ich eyn milt guͤtig,man liſt im Apocalipſi/ Eyn volck ſag ich eyn milt gütig,0.05263157894736842,0.18181818181818182,0.18181818181818182,7474190,gemini
6,vnd hantwiſyg vnd gand alle nackend beyde weyb vnd,vnd hantwiſyg vnd gand alle nackend beyde weyb vnd,0.0,0.0,0.0,7474190,gemini
7,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,man/vnd ganz on bedeckung ir lyben an allen enden vn̄,0.03636363636363636,0.2727272727272727,0.2727272727272727,7474190,gemini
8,wie Sy vß muͦter lyb kommen alſo gand ſy biß das ſy ge,wie Sy vß müter lyb kommen alſo gand ſy biß das ſy ge,0.037037037037037035,0.07692307692307693,0.07692307692307693,7474190,gemini
9,ſterben/ Den̄ ſy ſind groß von lyb vierſchretig wol geſchi,ſterben/ Den̄ ſy ſind groß von lyb vierſchżetig wol geſchi,0.017241379310344827,0.1,0.1,7474190,gemini
10,ckt/ guͦter ſchoͤnen lidmaß vnd geferbt etlicher maß gegē,cket/gütter ſchoͤnen lidmaß vnd geſerbt etlicher maß gege,0.10526315789473684,0.4444444444444444,0.4444444444444444,7474190,gemini
11,rotem/ Das ich meyn ienen von der vrſach kommen das,rotem/ Das ich meyn ienen von der vrſach kommen das,0.0,0.0,0.0,7474190,gemini
12,ſy nackend gand vnd von der ſonnen beſcheynen alſo ge¬,ſy nackend gand vnd von der ſonnen beſcheynen alſo ges,0.018518518518518517,0.1,0.1,7474190,gemini
13,ferbt werden/ Sy haben ouch wyt vnd groß harlock vn̄,ferbt werden/ Sy haben ouch wyt vnd groß harlock vn̄,0.0,0.0,0.0,7474190,gemini
14,ſchwartz/ Sy ſind mit irem gang vnd mit ſpyl tribē det¬,ſchwartz/ Sy ſind mit irem gang vnd mit ſpyl tribe der,0.05454545454545454,0.18181818181818182,0.18181818181818182,7474190,gemini
15,tig vnd bering vnd guͤttiger ſchonen anlitten/ Die ſy do,tig vnd bering vnd gürttiger ſchoͤnen anlitten/ Die ſy do,0.05357142857142857,0.2,0.2,7474190,gemini
16,ch inen ſelbs heßlich machen vnd vngeſtalt/ Den̄ ſy borē,ich inen ſelbs heßlich machen vnd vngeſtalt/ Den̄ ſy bore,0.03571428571428571,0.2,0.2,7474190,gemini
17,inen ſelbs loͤcher in die backen die muntlefftzen vn̄ die na¬,inen ſelbs loͤcher in die backen die muntleſſzen vn̄ die nas,0.06557377049180328,0.18181818181818182,0.18181818181818182,7474190,gemini
18,ſen vnd die oren/ Du ſolt ouch nit gedencken das ſoliche,ſen vnd die oren/ Du ſolt ouch nit gedencken das ſoliche,0.0,0.0,0.0,7474190,gemini
19,loͤcher kleyn ſyen oder ſy eins alleyn haben den̄ ich etlich,loͤcher kleyn ſyen oder ſy eins alleyn haben den̄ ich etlich,0.0,0.0,0.0,7474190,gemini
20,geſehen hab die in iren anlitten alleyn Syben loͤcher der,geſehen hab die in iren anlitten alleyn Syben loͤcher der,0.0,0.0,0.0,7474190,gemini
21,yegliches ſo groß was das eyn kriechen wol in eyns gan,yegliches ſo groß was das eyn kżiechen wol in eyns gan,0.018518518518518517,0.09090909090909091,0.09090909090909091,7474190,gemini
22,moͤchte/ Sy verſtoſſen inen ſelbs ſoliche loͤcher mit blawē,moͤchte/ Sy verſtoſſen inen ſelbs ſoliche loͤcher mit blawe,0.01694915254237288,0.1111111111111111,0.1111111111111111,7474190,gemini
23,ſteynen/ Criſtallen/ Marmor vnd alabaſter/ gar hübſch,ſteynen/ Criſtallen/ Marmor vnd alabaſter/gar hübſch,0.018867924528301886,0.2857142857142857,0.2857142857142857,7474190,gemini
24,vnd ſchon vnd mit wiſſem gebein vnd mit andern̄ dingē,vnd ſchon vnd mit wiſſem gebein vnd mit andern dinge,0.03773584905660377,0.2,0.2,7474190,gemini
25,ſo mit künſten vnd koſtlich mit arbeyt gemacht werden,ſo mit künſten vnd koſtlich mit arbeyt gemacht werden,0.0,0.0,0.0,7474190,gemini
26,nach ir gewonheyt vnd gebruch/ Und ob du alſo ſeheſt,nach ir gewonheyt vnd gebżuch/ Und ob du alſo ſeheſt,0.019230769230769232,0.1,0.1,7474190,gemini
27,eyn ſo frembd vngewon ding groſſem ſeltzemen wunder,eyn ſo frembd vngewon ding groſſem ſeltżemen wunder,0.0196078431372549,0.125,0.125,7474190,gemini
28,gliche/ Nemlich eynen menſchē der da hatt in den back,gliche/ Nemlich eynen menſchē der da hatt in den back,0.0,0.0,0.0,7474190,gemini
29,ken alleyn vnnd in den lefftzen Syben ſteyn dera ettlich,ken alleyn vnnd in den lefftzen Syben ſteyn dera ettlich,0.0,0.0,0.0,7474190,gemini
30,in der lenge eyner halben ſpann du wurdeſt nit on groß,in der lenge eyner halben ſpann du wurdeſt nit on groß,0.0,0.0,0.0,7474190,gemini
31,verwūderūg ſyn/ Dē ich hab dyck wargenomē vn̄ über,verwünderüg ſyn/ De ich hab dyck wargenom̄ vn̄ über,0.1,0.3333333333333333,0.3333333333333333,7474190,gemini
