line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,über vnd on das in yeglichen oren die mit dryen loͤchern,über vnd ob das in gleichen oren die mit dyen löchern,0.125,0.36363636363636365,0.36363636363636365,7474191,openai
2,durch ſtochen ſynd ſy noch ander ſteyn tragen die in rin,Durch lochen ſynd ſy noch ander ſteyn magen die in rin,0.08928571428571429,0.2727272727272727,0.2727272727272727,7474191,openai
3,gen hangen vn̄ diß wiſe vnd ſytten iſt allein der mannē/,gen hangen vñ diſe wiſe vnd ſteten ſi allein der manne/,0.16071428571428573,0.45454545454545453,0.45454545454545453,7474191,openai
4,Den̄ die frowen zerſtechen innen ſelbs ir antlitz nit alſo,Den die frouwen verſtechen inen ſelbſe ir antlitz nit alſo,0.10344827586206896,0.5,0.5,7474191,openai
5,mit loͤcherung den alleyn die oren/ Eyn ander ſyt vnd,mit löcherung dein alleyn die oren/ Eyn ander iſt vnd,0.09433962264150944,0.3,0.3,7474191,openai
6,wyße iſt ouch vnder vnd by ienen gnuͦg abwyſig vn̄ wi¬,weyſe iſt ouch vnd die by dien ynnig ouch vnd die,0.42592592592592593,0.7272727272727273,0.6363636363636364,7474191,openai
7,der alle menſchliche glaubung/ Das ir frowen die eben,über alle menſchliche glaubung/ Das iz frouwen die eben,0.07547169811320754,0.3333333333333333,0.3333333333333333,7474191,openai
8,geluſtig vnd geilgirig ſynd/ vnd ieren mannen machen,gelüſtig vnd geiltrig ſynd vñ iener mannen machen,0.15384615384615385,0.625,0.625,7474191,openai
9,das ienen ir büch geſchwellen in ſollicher über meſtung,das ienent ir bide geſcholen tollicher vñer muͤſſig,0.32727272727272727,0.7777777777777778,0.7777777777777778,7474191,openai
10,das ſy/ vngeſtalt vn̄ ſmechlich erſthynen vnd dz tuͦnd ſy,das ſy vngeſtat vñ meſchlich erkhynen vnd ſo ſy,0.2807017543859649,0.7,0.7,7474191,openai
11,mit ettwas fündē vn̄ gnagung ettlicher gifftigen thierē/,mit etwas ſind vñ ynnig geſchlecht die griſſigen ſtechen,0.5714285714285714,1.0,1.0,7474191,openai
12,Und von ſolicher ſach geſchicht das ierer vil ir gemecht,Und von ſolchen ſach geſchicht das ier vñ etlich,0.25,0.5,0.5,7474191,openai
13,verlieren die ienen von mangels wegen der artznye fulē,verliern die ieren vñ machegen vnd der aringe ſule,0.35185185185185186,0.7777777777777778,0.7777777777777778,7474191,openai
14,vnd bliben on gemech/ Si haben keyn tuͦch noch teckinē,vnd bilden ou gemeech/ Haben teyn ich noch teyn,0.3148148148148148,0.8,0.8,7474191,openai
