line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,Alberics Ueſpuccius Laurentio,Albericus Vespuccius Laurentio,0.10344827586206896,0.6666666666666666,0.6666666666666666,7474185,mistral
2,Petri Franciſci de Medicis vil gruͦß.,Petri Francisci de Medicis vil gruͤß.,0.05405405405405406,0.3333333333333333,0.3333333333333333,7474185,mistral
3,N vergangnen tagē hab ich dir ebē wit geſchri¬,N vergangnen tage hab ich dir ebē wit geschri¬,0.043478260869565216,0.3333333333333333,0.3333333333333333,7474185,mistral
4,ben von miner widerfart von den nüwen lant¬,ben von miner widerfart von den nüwen lant,0.023255813953488372,0.125,0.125,7474185,mistral
5,ſchafften die ich mit Claſſen verſambneter ſchif,schaffſſen die ich mit Clſſen verſambneter ſchif,0.08333333333333333,0.2857142857142857,0.2857142857142857,7474185,mistral
6,fen mit ſchwerem koſten von gebot des Durchlichtigo¬,fen mit schwerem kosten von gebot des Durchlichtigo¬,0.038461538461538464,0.25,0.25,7474185,mistral
7,ſten Künigs von portigal durchſuͦcht haben vnd fundē,sten Künigs von portigal durchsucht haben vnd funden,0.09615384615384616,0.375,0.375,7474185,mistral
8,Die man mag die Nuwen welt nennen/ So by vnſern̄,Die man mag die Nuwen welt nemen / So by vnser,0.125,0.3,0.3,7474185,mistral
9,vorfarn̄ vettern̄ dauon keyn wiſſen geweſen/ vnd allen dē,vorſarn vettern dauon keyn wißen gewſen / vnd allen d,0.14035087719298245,0.6666666666666666,0.6666666666666666,7474185,mistral
10,die ſolichs hoͤren eyn aller ding nuws ſy/ Sunder ouch,die solichs hoͤren eyn aller ding nuws sy / Sunder ouch,0.05555555555555555,0.3,0.3,7474185,mistral
11,das alle wenung vnßer eltern über trüfft ſo doch der mer,die follich hoͤchen eyntwurff alle ding nuͤtz ist. Das alle wenung vnßer eltern über trúfft so doch der mer,0.9464285714285714,1.0,1.0,7474185,mistral
12,teyl der ſelben ſpricht/ das über die glichmitnechtige ly¬,"das alle wͤbent v̄s̄elb ētten v̄ber ēffeͤn, teyl der selben spricht, das v̄ber die glichmitnechtige ly¬",0.8448275862068966,1.1111111111111112,1.1111111111111112,7474185,mistral
13,nien genant Equinoctialis. vn̄ gegē mittag keyn wonūg,nien genant Equinoctialis. vn̄ gege mittag keyn wonnge,0.05660377358490566,0.25,0.25,7474185,mistral
14,d̓ litten ſunder alleyn dz groſ mer inhaltē/ Das ſy nennē,ſ litten suͤnder alleyn d̄zgrosmer inhalten / Das ſy nenne,0.21052631578947367,0.6363636363636364,0.6363636363636364,7474185,mistral
15,das Attlandiſch mer/ Und ob yemand der ſelbē wonun,das Attlandisch mer/ Vnd ob yemand der selbe wonun,0.08,0.3333333333333333,0.3333333333333333,7474185,mistral
16,gen daſelbs ſyn geredt ſo habē ſy doch vß vil ſachen das,gen daselbs syn geredt so habe sy doch vß vil sachen das,0.10714285714285714,0.5,0.5,7474185,mistral
17,da wonhafftig land vnd ertrich ſy widerredt/ Aber dz ſo,Da wonhafftig land vnd ertrich sy widerredt / Aber dz so,0.07272727272727272,0.5,0.5,7474185,mistral
18,lich ir wenen falſch vn̄ der worheit widerig ſy in alle weg,"da toonhafftig lude thet ghelooft, yf willede, ¬lich ir wenen falsch vn der worheit widerig sy in alle wegh",0.8813559322033898,1.0,1.0,7474185,mistral
19,hat diß mindeſte ſchiffung bewyßt/ So ich in den ſelben,"hat diß min̄ēste schifffung bewyst, So ich in den selb̄en",0.16363636363636364,0.4,0.4,7474185,mistral
20,gegnūgen gegen mittag menſchliche inwonung funden,gegnügen gegen mittag menschliche inwonung finden,0.061224489795918366,0.5,0.5,7474185,mistral
21,hab mit vil volcks vnd vil thieren bewert/ den̄ vnſer euro,geſeyten geſegen muͤtig muͤſſen / hab mit vil volcks vnd vil thieren bewert / den vnser euro,0.6379310344827587,0.8181818181818182,0.8181818181818182,7474185,mistral
22,pa oder Aſiam oder Affricam/ vnnd ſo vil me geſunden,"pa oder Aſiam oder Affrican, vnnd ſo vil me geſunden",0.038461538461538464,0.1,0.1,7474185,mistral
23,temperierten lufft ſchon vnd luter me vnd luſtiger denn,temperierten lufft schon vnd luter me vnd lustiger denn,0.03636363636363636,0.2222222222222222,0.2222222222222222,7474185,mistral
24,in eynicher andern lantſchafft die wir wiſſen/ Als du har,in eynicher andern lantschaffte die wir wissen/ Als du har,0.07017543859649122,0.2,0.2,7474185,mistral
25,nach ſehen vnd verſtan würſt ſo ich kurtz die obern̄ ding,nach ſehen vnd verſtan wüͤrſt ſo ich kurtz die ober̄ ding,0.03508771929824561,0.18181818181818182,0.18181818181818182,7474185,mistral
26,beſchriben vnd die ding ſo vermerckens vnd gedechtniß,Beschriben vnd die dingso vermer:tens vnd gedenchtniß,0.1320754716981132,0.625,0.625,7474185,mistral
27,aller würdigeſt vn̄ von mir geſehen oder gehoͤrt in dißer,deßf̄allen thet einigf̄e rehtmæßigf̄e undt einigf̄ aller würdigest vn von mir gesehen oder gehort in dißer,0.9649122807017544,1.0,1.0,7474185,mistral
28,nüwen welt ſind/ Als harnach gezeygt würt.,niͤwen welt sind / Als harnach geseygt wirt,0.16666666666666666,0.7142857142857143,0.7142857142857143,7474185,mistral
