line_number,ground_truth,prediction,transkribus,cer,wer,bwer
1,nie geſehen oder beſchryben ſynd wil ich harnach ſagen/,nie geſehen oder Beſchzyben ſynd wilich harnach ſagen/,nie gesehen oder beschryben synd wil ich harnach sagen ,0.05454545454545454,0.3333333333333333,0.3333333333333333
2,Darumb am erſten der lütten halb/ So haben wir in dy,Dat umb am erſten der lütten halb/ So haben wir in dy,Dat umb am ersten der lütten halb/ So haben wir in dy,0.038461538461538464,0.18181818181818182,0.18181818181818182
3,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der voͤl¬,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der vol¬,sen landen vnd region funden so vil vn̄ so grosse der vol¬,0.01694915254237288,0.08333333333333333,0.08333333333333333
4,cker/ ſcharen vnd lüt/ das die nyeman erzellen moͤcht als,cker/ſcharen vnd lüt/ das die nyeman erzellen moͤchte als,cker/ scharen vnd lut/ das die nyeman erzellen mocht als,0.03508771929824561,0.3,0.3
5,man lißt im Apocalipſi/ Eyn volck ſag ich eyn milt guͤtig,man liſt im Apocalipſi/ Eyn volck ſag ich eyn milt guͤtig,man lißt im Aprilipsi / Eyn volck sag ich eyn milt guͤtig,0.017543859649122806,0.09090909090909091,0.09090909090909091
6,vnd hantwiſyg vnd gand alle nackend beyde weyb vnd,vnd hantwisyg vnd gand alle nackend beyde weyb vnd,vnd hantwisyg vnd gand alle nackend beyde weyb vnd,0.02,0.1111111111111111,0.1111111111111111
7,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,0.0,0.0,0.0
8,wie Sy vß muͦter lyb kommen alſo gand ſy biß das ſy ge,wie Sy vß muͤter lyb kommen alſo gand ſy biß das ſy ge,wie Sy vß muͤter lyb kommen also gand sy biß das sy ge,0.018518518518518517,0.07692307692307693,0.07692307692307693
9,ſterben/ Den̄ ſy ſind groß von lyb vierſchretig wol geſchi,ſterben/ Denn ſy ſind groß von lyb vierschechtig wol geſchi,sterben / Senn sy sind groß von lyb vierschretig wol geschi,0.08620689655172414,0.2,0.2
10,ckt/ guͦter ſchoͤnen lidmaß vnd geferbt etlicher maß gegē,ckt/ güter ſchönen lidmaß vnd geſerbt etlicher maß gegen,ckt/ güter schönen lidmaß vnd geferbt etlicher maß gegen,0.12280701754385964,0.4444444444444444,0.4444444444444444
11,rotem/ Das ich meyn ienen von der vrſach kommen das,rotem/ Das ich meyn ienen von der vrsach kommen das,rotem / Das ich meyn ienen von der vrsach kommen das,0.0196078431372549,0.1,0.1
12,ſy nackend gand vnd von der ſonnen beſcheynen alſo ge¬,ſy nackend gand vnd von der ſonnen beſcheynen alſo ge¬,sy nackend gand vnd von der sonnen bescheynen also ge¬,0.0,0.0,0.0
13,ferbt werden/ Sy haben ouch wyt vnd groß harlock vn̄,ferßt werden/ Sy haben ouch wyt vnd groß harlock vn̄,ferbt werden. Sy haben ouch wyt vnd groß harlock vn̄,0.019230769230769232,0.1,0.1
14,ſchwartz/ Sy ſind mit irem gang vnd mit ſpyl tribē det¬,ſchwartz/ Sy ſind mit irem gang vnd mit ſpyl tribē der¬,schwartz/ Sy sind mit item gang vnd mit spyl triben det¬,0.01818181818181818,0.18181818181818182,0.18181818181818182
15,tig vnd bering vnd guͤttiger ſchonen anlitten/ Die ſy do,tig vnd bering vnd gůttiger ſchonen anlitter/. Die ſy do,tig vnd bering vnd guttiger schonen anlitten/ Sie sy do,0.07142857142857142,0.2,0.2
16,ch inen ſelbs heßlich machen vnd vngeſtalt/ Den̄ ſy borē,ch inen ſelbſt heßlich machen vnd vngeſtalt/ Denen ſy borē,ch inen selbst heßlich machen vnd vngestalt/ Denen sy borem,0.07142857142857142,0.3,0.3
