line_number,ground_truth,prediction,transkribus,cer,wer,bwer
1,über vnd on das in yeglichen oren die mit dryen loͤchern,über vnd on das in yeglichen oren die mit dryen löchern,über vnd on das in yeglichen oren die mit dryen loͤchern,0.03571428571428571,0.09090909090909091,0.09090909090909091
2,durch ſtochen ſynd ſy noch ander ſteyn tragen die in rin,doet hie in ēs in yeglich̄  vnd durch stochen synd sy noch ander steyn tragen die in rin,durch stochen synd sy noch ander steyn tragen die in rin,0.6428571428571429,1.0,1.0
3,gen hangen vn̄ diß wiſe vnd ſytten iſt allein der mannē/,gen hangen von diß wise vnd syttͦen ist allein der manne,gen hangen vn diß wise vnd sytten ist allein der mannen ,0.14285714285714285,0.45454545454545453,0.45454545454545453
4,Den̄ die frowen zerſtechen innen ſelbs ir antlitz nit alſo,Den die frowen zerstechen innen selbs ir antlitz nit also,Sen die frowen zerstechen innen selbs ir antlitz nit also,0.06896551724137931,0.4,0.4
5,mit loͤcherung den alleyn die oren/ Eyn ander ſyt vnd,Den vle flöden zerfleichen vnd mit löcherung den alleyn die oren. Eyn ander syt vnd,mit löcherung den alleyn die oren / Eyn ander syt vnd,0.660377358490566,0.8,0.8
6,wyße iſt ouch vnder vnd by ienen gnuͦg abwyſig vn̄ wi¬,wyke ist ouch vnder vnd by ienen gnuͤg abwysig vn̄ wi¬,wyse ist ouch vnder vnd by ienen gnuͤg abwysig vn̄ wi¬,0.07407407407407407,0.36363636363636365,0.36363636363636365
7,der alle menſchliche glaubung/ Das ir frowen die eben,der alle menschliche glaubung/ Das ir frowen die eben,der alle menschliche glaubung  Das ir frowen die eben,0.018867924528301886,0.1111111111111111,0.1111111111111111
8,geluſtig vnd geilgirig ſynd/ vnd ieren mannen machen,gelustig vnd geilgirig synd / vnd ieren mannen machen,gelustig vnd geilgirig synd / vnd ieren mannen machen,0.057692307692307696,0.375,0.375
9,das ienen ir büch geſchwellen in ſollicher über meſtung,das ienen ir Büch geschwellen in sollicher über mestung,das ienen ir Büch geschwellen in sollicher über mestung,0.07272727272727272,0.4444444444444444,0.4444444444444444
10,das ſy/ vngeſtalt vn̄ ſmechlich erſthynen vnd dz tuͦnd ſy,das sy/ vngestalt vn smechlich ersthynen vnd dͤ tuͤnd ꝛ,das sy vngestalt vn smechlich ersthynen vnd ꝺz tuͤnd sy,0.15789473684210525,0.8,0.8
11,mit ettwas fündē vn̄ gnagung ettlicher gifftigen thierē/,mit ettwas funde vn gnagung ettlicher gifftigen thiere,mit ettwas funden vn gnagung ettlicher gifftigen thiere /,0.08928571428571429,0.375,0.375
12,Und von ſolicher ſach geſchicht das ierer vil ir gemecht,Vnd von solicher sach geschicht das ierer vil ir gemecht,Vnd von solicher sach geschicht das ierer vil ir gemecht,0.07142857142857142,0.4,0.4
13,verlieren die ienen von mangels wegen der artznye fulē,verhieren die ienen von mangels wegen der artznye fulen,verlieren die ienen von mangels wegen der artznye fulen,0.05555555555555555,0.2222222222222222,0.2222222222222222
14,vnd bliben on gemech/ Si haben keyn tuͦch noch teckinē,vnd Bliben on gemech / Si haben keyn tuͤch noch tectine,vnd Bliben on gemech/ Si haben keyn tuͤch noch teckinem,0.09259259259259259,0.5,0.5
15,weder lynis noch baumwollins/ Denn ſy des nit bedoͤrf,weder lynic noch Baumwollins / Denn sy des nit bedörf,weder lynis noch Baumwollins  Denn sy des nit bedörf,0.11320754716981132,0.5555555555555556,0.5555555555555556
16,fen vnd haben keyn eygen guͦt/ Sunder alle ding ſind in,fen vnd haben keyn eygen guͤt / Sunder alle ding sind in,fen vnd haben keyn eygen guͤt / Sunder alle ding sind in¬,0.05454545454545454,0.2727272727272727,0.2727272727272727
17,nen gemein/ Si lebē ſamenhafft on künig on gebieter vn̄,nen gemein / Si lebe samenhafft on künig on gebieter vn̄,nen gemein. Si leben samenhafft on kiinig on gebieter vn̄,0.05454545454545454,0.4,0.4
18,iſt ir yeglicher im ſelbs herr/ So vil wiber nemen ſy ſo,ist ir yeſtlicher im ſelbs herr / So vil wiſſer nemen ſy ſo,ist ir yeglicher im selbst herr  So vil wißer nemen sy so,0.10714285714285714,0.4166666666666667,0.4166666666666667
19,vil ſy woͤllen/ vnd d̓ ſun mit der muͦter vn̄ der bruͦder mit,vil sy woͤllen/ vnd ſun mit der muͤter vn̄ der bruͤder mit,vil sy woͤllen/ vnd ô sun mit der muͤter vn̄ der bruͤder mit,0.09836065573770492,0.3076923076923077,0.3076923076923077
20,der ſchweſter vnd der erſt mit der erſten vnd der begeg¬,der schwester vnd der erst mit der ersten vnd der begega,der schwester vnd der erst mit der ersten vnd degeg¬,0.08928571428571429,0.36363636363636365,0.36363636363636365
21,ner mit der begegneten veruneynigen ſich/ Als dick als,ner mit der ¬Begegneten veruneynigen sich/ Als dick als,ner mit der begegneten veruneynigen sich/ Als dick als,0.05555555555555555,0.2222222222222222,0.2222222222222222
22,ſy woͤllen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,sy woͤllen scheiden sy die vermehlet ee/vnd halten in so,sy woͤllen scheiden sy die vermehletig ee/ vnd halten in so,0.11864406779661017,0.6363636363636364,0.6363636363636364
23,lichem gantz keyn ordnung/ Darumb habē ſy keynen tē¬,lichen qantz keyn ordnung / Darumb hab̄sy keynen tē,lichem gantz keyn ordnung / Darumb haben sy keynen te,0.1346153846153846,0.7777777777777778,0.6666666666666666
24,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,vel vnd halten keyn gesatz vnd sind nit abgerere / Was,pel vnd halten keyn gesatzt vnd sind nit abgetere / Was,0.1111111111111111,0.5,0.5
25,ſol ich me ſagē Sy leben nach der natur das ſy wol epi¬,Solich me sage Sy leben nach der natur das sy wol epi¬,sol ich me sagen Sy leben nach der natur das sy wol epi¬,0.09090909090909091,0.3076923076923077,0.3076923076923077
26,curi/ buchfüller genāt werden moͤgen den̄ ſenici/ By inē,curi /Buchfüller genant werden mögen den senici/ By in,curi/ Buchfuller genant werden moͤgen den̄ senici/ By in —,0.17857142857142858,0.7777777777777778,0.7777777777777778
27,ſind keyn koufflit noch kouffguͦt/ Die ſcharē des volcks,sind keyn kouſſlit noch kouſſgit / Die ſchar des volcks,sind keyn konfflit noch kouffguͤt  Die scharen des volcks,0.16071428571428573,0.5555555555555556,0.5555555555555556
28,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren̄,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren,haben ouch kriege/ vnd on kunst on ordnung/ Ir elteren,0.01818181818181818,0.1,0.1
29,mit yren reten̄ vnnd gebotten vnder byegen die iungen,mit yren reſen vnnd gebotten vnder byegen die iungen,mit yren reten vnnd gebotten vnder byegen die iungen,0.03773584905660377,0.1111111111111111,0.1111111111111111
30,zuͦ thuͦn was ſy woͤllen vnd rüſten ſie zuͦ ſtryttē in ſolichē,zu thun was sy wöllen vnd rüsten sie zu strytͦe in soliche,zuͤ thuͤn was sy wöllen vnd rüsten sie zu strytten in solichen,0.20967741935483872,0.75,0.75
31,Sy eynandern̄ gruſelich ze tod ſlaen vn̄ welche ſye alſo,Sy eyng dern gruselic̄ ze tod slaen vn̄ welc̄he sye also,Sy eyng derum gruselich ze tod staen vn welche sye also,0.16071428571428573,0.7,0.7
32,im krieg vnd ſtritt fahen die fuͦren ſy hyn mit das ſye die,Sy fyn̄ · Auͤcht · geuerfahen · die füren sy hyn mit das sye die,im krieg vnd stritt fahen die füren sy hyn mit das sye die,0.4576271186440678,0.7692307692307693,0.7692307692307693
33,by leben ſunder inen ſelbs behalten das ſy da von metzi¬,By leven sünder inen selbs behalten das sy da von metz¬,by leben sunder inen selbs behalten das sy da von metzi¬,0.125,0.5454545454545454,0.5454545454545454
