line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,It glucklicher fart Am vier,It glucklicher fart Flm vier,0.07407407407407407,0.2,0.2,7474186,gemini
2,zehenden tag des monats Mayen/ Tu¬,zehenden tag des monats Mayen/ Zuͦ,0.058823529411764705,0.16666666666666666,0.16666666666666666,7474186,gemini
3,ſent fünffhūdert eyn Iars/ ſchieden wir,ſent fuͤnffhundert eyn Iars/ſchieden wir,0.1282051282051282,0.5,0.5,7474186,gemini
4,von Oliſpppo nach gebott des obgenan¬,von Slippo nach gebott des obgenan̄,0.10810810810810811,0.3333333333333333,0.3333333333333333,7474186,gemini
5,ten künigs mit dryen ſchiffen zuͦ erſuͦchē,ten kuͤnigs mit dryen ſchiffen zuͦ erſuͤche,0.09523809523809523,0.2857142857142857,0.2857142857142857,7474186,gemini
6,nuwe land gegen Auſter/ vnd tzweintzig,nuwe land gegen Auſter/vnd zweintzig,0.05263157894736842,0.5,0.5,7474186,gemini
7,Monet on vnderlaß fuͦren wir gegen mittag der ſelben,Monet on vnderlaß fuͤren wir gegen mittag der ſelben,0.019230769230769232,0.1111111111111111,0.1111111111111111,7474186,gemini
8,ſchiffung. vnd fart ordnung vnd wiſe iſt alſo/ Diſe ſchif,ſchiffung.vnd fart ordnung vnd wiſe iſt alſo/ Diſe ſchif,0.017543859649122806,0.2,0.2,7474186,gemini
9,fung iſt geweſen durch die fortunaten Inſalen/ vor ziten,fung iſt geweſen durch die fortunaten Inſalen/vor ziten,0.017857142857142856,0.2222222222222222,0.2222222222222222,7474186,gemini
10,alſo genant/ Aber zuͦ dyſen werden ſy genant die inſulen,alſo genant/Aber zuͦ dyſen werden ſy genant die inſulen,0.017857142857142856,0.2,0.2,7474186,gemini
11,magne canarie/ der groſſen Canarie/ die da ſindt im drit,magne canarie/der groſſen Canarie/die da ſindt im drit,0.03571428571428571,0.4,0.4,7474186,gemini
12,ten Clima der ſibenfaltigē vßteilung der welt vnd am an,ten Clima der ſibenfaltige vſteilung der welt vnd am an,0.03636363636363636,0.2,0.2,7474186,gemini
