line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,17 5,Of Simple Theocratical Punishment,8.0,2.0,2.0,071_157_001,mistral
2,Of Simple Merchantile Defraudment,,1.0,1.0,1.0,071_157_001,mistral
3,more advantages than it were to be wished it had over indi:,more advantaged than it was before inasmuch it had over & above,0.3898305084745763,0.5833333333333334,0.5,071_157_001,mistral
4,:gent merit: and an artificial arrangement of this sort would,what went before an artificial arrangement of this sort which,0.29508196721311475,0.4,0.4,071_157_001,mistral
5,add to the natural incitements which urge a man from all,adds to the natural incitements which urge a man from all,0.017857142857142856,0.09090909090909091,0.09090909090909091,071_157_001,mistral
6,quarters to seek the acquirement of wealth by dishonesty,quarters to seek the acquisition of wealth by dishonesty,0.10714285714285714,0.1111111111111111,0.1111111111111111,071_157_001,mistral
7,and other unworthy means. As to the affections of the peo:,and other means the means to do this without of the pro-,0.39655172413793105,0.6363636363636364,0.5454545454545454,071_157_001,mistral
8,less numerous class over the more numerous will na:,"file, in staining and exposing a performance given to that",0.8823529411764706,1.1111111111111112,1.1111111111111112,071_157_001,mistral
9,real: for a man in responsible circumstances may probably,effect measured only over the more measured will na-,0.8070175438596491,1.0,1.0,071_157_001,mistral
10,in point of fact suffer as much by being deprived of part,turally be but it subsists by the latter.,0.7894736842105263,0.9166666666666666,0.9166666666666666,071_157_001,mistral
11,"of his property, considering the share of reputation that",,1.0,1.0,1.0,071_157_001,mistral
12,"goes along with it, as a man in irresponsible circumstances",The difference it is true is rather apparent than,0.7457627118644068,1.0,1.0,071_157_001,mistral
13,:nishment: and if both were to undergo the same corporal,real: for a man in unsatisfactory circumstances may probably,0.8214285714285714,1.0,1.0,071_157_001,mistral
14,"punishment, the punishment, that is the suffering, though",be put of fear suffer as much by being deprived of part,0.8596491228070176,1.5,1.5,071_157_001,mistral
15,":ter.] But this distinction , however real, is too subtle to be gene:",of his property considering the share of reputation that,0.782608695652174,1.0,1.0,071_157_001,mistral
16,"The difference, it is true, is rather apparent than","goes along with it, as a man in prosperous circumstances",0.7843137254901961,1.1111111111111112,1.1111111111111112,071_157_001,mistral
17,would be by being made to undergo a severe corporal pu:,"would be by being made to undergo a severe corporal, or",0.07272727272727272,0.18181818181818182,0.18181818181818182,071_157_001,mistral
18,nominally [the same ] would in reality be much greater to the lat:,imprisonment: and if both were to undergo the same corporal,0.7727272727272727,1.0,0.7692307692307693,071_157_001,mistral
19,:rally,"punishment, that is the suffering though",6.5,6.0,6.0,071_157_001,mistral
20,":ple, so striking and oppressive a preference given to the",nominally the same would in reality be much greater to the lat-,0.8275862068965517,1.0,1.0,071_157_001,mistral
21,:turally be but ill relished by the latter.,"ter. But this distinction, however real, is too subtle to be gene-",1.1627906976744187,1.5,1.375,071_157_001,mistral
22,"equal, very much the reverse.",rally,0.896551724137931,1.0,1.0,071_157_001,mistral
