line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,über vnd on das in yeglichen oren die mit dryen loͤchern,über vnd ob das in yeglichen oren die mit dreyen loͤchern,0.03571428571428571,0.18181818181818182,0.18181818181818182,7474191,gemini
2,durch ſtochen ſynd ſy noch ander ſteyn tragen die in rin,durch ſtochen ſynd ſy noch ander ſteyn tragen die in iren,0.03571428571428571,0.09090909090909091,0.09090909090909091,7474191,gemini
3,gen hangen vn̄ diß wiſe vnd ſytten iſt allein der mannē/,oren hangen vn̄ diß wiſe vnd ſytten iſt allein der manne/,0.05357142857142857,0.18181818181818182,0.18181818181818182,7474191,gemini
4,Den̄ die frowen zerſtechen innen ſelbs ir antlitz nit alſo,Den die frowen zerſtechen innen ſelbs ir antlitz nit alſo,0.017241379310344827,0.1,0.1,7474191,gemini
5,mit loͤcherung den alleyn die oren/ Eyn ander ſyt vnd,mit loͤcherung den̄ alleyn die oren/ Eyn ander ſyt vnd,0.018867924528301886,0.1,0.1,7474191,gemini
6,wyße iſt ouch vnder vnd by ienen gnuͦg abwyſig vn̄ wi¬,wyſe iſt ouch vnder vnd by ienen gnuͤg abwyſig vn̄ wi,0.05555555555555555,0.2727272727272727,0.2727272727272727,7474191,gemini
7,der alle menſchliche glaubung/ Das ir frowen die eben,der alle menſchliche glaubung/ Das ir frowen die eben,0.0,0.0,0.0,7474191,gemini
8,geluſtig vnd geilgirig ſynd/ vnd ieren mannen machen,geluͤſtig vn̄ geiſtlig ſynd/ vnd iren mannen machen,0.1346153846153846,0.5,0.5,7474191,gemini
9,das ienen ir büch geſchwellen in ſollicher über meſtung,das ienen ir buͤch geſchwellen in ſolicher über meſſung,0.07272727272727272,0.3333333333333333,0.3333333333333333,7474191,gemini
10,das ſy/ vngeſtalt vn̄ ſmechlich erſthynen vnd dz tuͦnd ſy,das ſy vngeſtalt vn̄ ſmechlich erſthynen vnd dz tuͦnd ſy,0.017543859649122806,0.1,0.1,7474191,gemini
11,mit ettwas fündē vn̄ gnagung ettlicher gifftigen thierē/,mit ettwas ſuͤnde vn̄ gnadung ettlicher giſſrigen thiere/,0.16071428571428573,0.5,0.5,7474191,gemini
12,Und von ſolicher ſach geſchicht das ierer vil ir gemecht,Und von ſolicher ſach geſchicht das ierer vil vr gemecht,0.017857142857142856,0.1,0.1,7474191,gemini
13,verlieren die ienen von mangels wegen der artznye fulē,verlieren die ienen von mangels wegen der artznye fuͤle,0.037037037037037035,0.1111111111111111,0.1111111111111111,7474191,gemini
14,vnd bliben on gemech/ Si haben keyn tuͦch noch teckinē,vnd bliben on gemech/ Si haben keyn tuͦch noch teckine,0.018518518518518517,0.1,0.1,7474191,gemini
15,weder lynis noch baumwollins/ Denn ſy des nit bedoͤrf,weder lynig noch baumwollins/ Denn ſy des nit bedörf,0.05660377358490566,0.2222222222222222,0.2222222222222222,7474191,gemini
16,fen vnd haben keyn eygen guͦt/ Sunder alle ding ſind in,ſen vnd haben keyn eygen gut/ Sunder alle ding ſind in,0.03636363636363636,0.18181818181818182,0.18181818181818182,7474191,gemini
17,nen gemein/ Si lebē ſamenhafft on künig on gebieter vn̄,nen gemein/ Si lebe ſamenhafft on kuͤnig on gebieter vn̄,0.05454545454545454,0.2,0.2,7474191,gemini
18,iſt ir yeglicher im ſelbs herr/ So vil wiber nemen ſy ſo,iſt ir yeglicher im ſelbs herr/ So vil wißer nemen ſy ſo,0.017857142857142856,0.08333333333333333,0.08333333333333333,7474191,gemini
19,vil ſy woͤllen/ vnd d̓ ſun mit der muͦter vn̄ der bruͦder mit,vil ſy wollen/ vnd d̓ ſin mit der muͤter vn̄ der bruͤder mit,0.06557377049180328,0.3076923076923077,0.3076923076923077,7474191,gemini
20,der ſchweſter vnd der erſt mit der erſten vnd der begeg¬,der ſchweſter vnd der erſt mit der erſten vnd der begegē,0.017857142857142856,0.09090909090909091,0.09090909090909091,7474191,gemini
21,ner mit der begegneten veruneynigen ſich/ Als dick als,ner mit der begegnen veruneyinigen ſich/ Als dick als,0.05555555555555555,0.2222222222222222,0.2222222222222222,7474191,gemini
22,ſy woͤllen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,ſy wollen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,0.01694915254237288,0.09090909090909091,0.09090909090909091,7474191,gemini
23,lichem gantz keyn ordnung/ Darumb habē ſy keynen tē¬,lichem gantz keyn ordnung/ Darumb habē ſy keynen tē,0.019230769230769232,0.1111111111111111,0.1111111111111111,7474191,gemini
24,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,pel vnd halten keyn geſatz vnd ſind nit abgetere/ Was,0.018518518518518517,0.1,0.1,7474191,gemini
25,ſol ich me ſagē Sy leben nach der natur das ſy wol epi¬,ſolich me ſage ſy leben nach der natur das ſy wol epi,0.07272727272727272,0.38461538461538464,0.38461538461538464,7474191,gemini
26,curi/ buchfüller genāt werden moͤgen den̄ ſenici/ By inē,curi/ Buchfuͤller genāt werden moͤgen den ſenici/ By ine,0.08928571428571429,0.3333333333333333,0.3333333333333333,7474191,gemini
27,ſind keyn koufflit noch kouffguͦt/ Die ſcharē des volcks,ſind keyn konſtlich noch kunſtguͦt/ Die ſcharē des volcks,0.16071428571428573,0.2222222222222222,0.2222222222222222,7474191,gemini
28,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren̄,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren,0.01818181818181818,0.1,0.1,7474191,gemini
29,mit yren reten̄ vnnd gebotten vnder byegen die iungen,mit yren reten vnnd gebotten vnder byegen die iungen,0.018867924528301886,0.1111111111111111,0.1111111111111111,7474191,gemini
30,zuͦ thuͦn was ſy woͤllen vnd rüſten ſie zuͦ ſtryttē in ſolichē,zuͦ thuͦn was ſy wollen vnd ruͤſten ſie zuͦ ſtrytte in ſolichē,0.06451612903225806,0.25,0.25,7474191,gemini
31,Sy eynandern̄ gruſelich ze tod ſlaen vn̄ welche ſye alſo,Sy eynig/ Aber ein ſolich ſo red ſlaen vn̄ welche ſye alſo,0.30357142857142855,0.6,0.6,7474191,gemini
32,im krieg vnd ſtritt fahen die fuͦren ſy hyn mit das ſye die,im krieg vnd ſtrit ſachen die ſiren ſy hyn mit das ſye die,0.1016949152542373,0.23076923076923078,0.23076923076923078,7474191,gemini
33,by leben ſunder inen ſelbs behalten das ſy da von metzi¬,By leben ſunder inen ſelbs behalten das ſy davon megi,0.08928571428571429,0.36363636363636365,0.36363636363636365,7474191,gemini
