line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,geile vn begirig sind/ so legten sy alle zucht vnd scham von,geile vñ begirig ſind/ ſo legten ſy alle zucht vnd ſcham vö,0.11666666666666667,0.5,0.5,7474193,openai
2,in zuͤ volbungung boͤser dingen/ Sy leben wol hundertt,in zuͦ volbringung böſer dingen/ Sy leben wol hundertt,0.1111111111111111,0.3333333333333333,0.3333333333333333,7474193,openai
3,vn funffzig iar vnd werden selten kranck/ End ob sy et¬,vn fünffzig iar vnd werden ſelten tranck/ Vnd ob ſy et,0.10909090909090909,0.5454545454545454,0.5454545454545454,7474193,openai
4,wen in kranckheit fallen so heilen sy sich selbst mit ettlithen,wen in kranckheit fallen ſo heilen ſy ſich ſelbſ mit ettlithen,0.09523809523809523,0.36363636363636365,0.36363636363636365,7474193,openai
5,"wurtzen der kreüter, Diß sind die fürmercklichsten dinge",wurtzen der kreüter/ Diß ſind die fürmercklichſten ding,0.07142857142857142,0.5,0.5,7474193,openai
6,die ich by innen gesehen vnd erkant hab / der lufft ist an,die ich by innen geſehen vnd erkant hab/ Der lufft iſt an,0.06896551724137931,0.38461538461538464,0.38461538461538464,7474193,openai
7,dem ende gar gesund vnd wol temperieret vn̄ guͤt / End,dem ende gar geſund vnd wol temperieret vn̄ guͤt / End,0.018518518518518517,0.09090909090909091,0.09090909090909091,7474193,openai
8,so vil ich vß yrem sagen verston kond vnd erkennen mocht,ſo vil ich vß yrem ſage verſton kond vnd erkennen mocht,0.07142857142857142,0.2727272727272727,0.2727272727272727,7474193,openai
9,so ist an dem ende nyemer keyn pestlentz oder eyniche sie,ſo iſt an dem ende nyemer keyn peſtlentz oder eyniche ſie,0.07017543859649122,0.36363636363636365,0.36363636363636365,7474193,openai
10,chung die von bösem lufft kumpt / And wo sy nit vo fre¬,chung die von böſem lufft kuͤmpt / Vnd wo ſy nit voͤ fre¬,0.09090909090909091,0.38461538461538464,0.38461538461538464,7474193,openai
11,felem getzwungenen tod sterben so leben sy by langen zyten,felem gezwungenen̄ tod ſterben ſo leben ſy by langē zyten,0.1206896551724138,0.5,0.5,7474193,openai
12,Ich mein das an de ende alzeit die mittegigen wynd weyende,Ich mein das an de ende alzeit die mittegigē wynd weyende,0.034482758620689655,0.09090909090909091,0.09090909090909091,7474193,openai
13,vnd voraß allermeyst den wir nennen etwan der inen al¬,vnd voraß allermeyst den wir nennen etwan der inen alſ,0.018518518518518517,0.1,0.1,7474193,openai
14,so ist wie vnß der mittenechtig wind genant. Aquilo / Sve,ſo iſt wie vnſs der mittenechtig wind genant. Aquilo / ſve,0.08771929824561403,0.36363636363636365,0.36363636363636365,7474193,openai
