line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,cher verdersung schiffbruchen was liplicher vnfuͤren wyr,,1.0,1.0,1.0,7474187,openai
2,gelitten haben / End mit was angsten vnsers gemuͤtes wir,,1.0,1.0,1.0,7474187,openai
3,gearbeit habę/ mein ich / gib ich denen ze bedencken die vß,,1.0,1.0,1.0,7474187,openai
4,vil dingen erfarumg wol wissen / wasda sie vngewisse ding,,1.0,1.0,1.0,7474187,openai
5,"suchen vnnd nit wissen ob die sien zu erfaren, Und das",,1.0,1.0,1.0,7474187,openai
6,"ich mit eynem wort alle ding begriffe, solt du wissendas",,1.0,1.0,1.0,7474187,openai
7,in Sechtzig tagen vnnd siben tagen die wir schiffeten,,1.0,1.0,1.0,7474187,openai
8,vier vnd viertzig tag on vnderlaß an einander gehept ha,,1.0,1.0,1.0,7474187,openai
9,ben mit regen tonnern vnd Elitzgen so gar finster dz wir,,1.0,1.0,1.0,7474187,openai
10,weder Sonnen im tag noch liechten hymel in der nacht nie,,1.0,1.0,1.0,7474187,openai
11,gesehen haben. Da von so geschach dz vns solicher gros¬,,1.0,1.0,1.0,7474187,openai
12,ser schrecken infiel dz wir gar nach alle hoffnung vnsers,,1.0,1.0,1.0,7474187,openai
13,"lebens hinwurffen, In sölichen angsten dennoch vn so",,1.0,1.0,1.0,7474187,openai
14,wuetungen des mers vnnd des hymels gefiel dem hoch,,1.0,1.0,1.0,7474187,openai
15,sten gott vns zezoigen ingewont ertrich vnnd niiw lant,,1.0,1.0,1.0,7474187,openai
16,"schafften vnd ein vnbekante welt, Das wir nach der sel¬",,1.0,1.0,1.0,7474187,openai
17,ben bsehung mit so grossen freiden durchgossen synd als,,1.0,1.0,1.0,7474187,openai
18,yemant wol bedencken mag / wie gewonlich denen geschi,,1.0,1.0,1.0,7474187,openai
19,cht die vß vil mengerley betrüpnußen vnd vnfal vnd vs,,1.0,1.0,1.0,7474187,openai
20,widerspeningen glück verheilet vnd funden / vn̄ ernolgt,,1.0,1.0,1.0,7474187,openai
21,haben. Also an de Sibenden tag des monats Ougusten,,1.0,1.0,1.0,7474187,openai
22,Thusent finffhūdert vn ein ior / In  8 gemelten lantschafften,,1.0,1.0,1.0,7474187,openai
23,staden vnd zuͤlendung wurffen wir die encker in/ got vn,,1.0,1.0,1.0,7474187,openai
24,serm herren lobsagendt mit hochzierlicher Byt vnd gebet,,1.0,1.0,1.0,7474187,openai
25,vnd mit gesang eyner zierlichen meß / Da erkanten wir,,1.0,1.0,1.0,7474187,openai
26,das land vnd ertrich nit ein insel sin/ sunder ein ingewont,,1.0,1.0,1.0,7474187,openai
27,land denn sich soͤlichs strackt mit fast langen staden nitt,,1.0,1.0,1.0,7474187,openai
28,mit vmbzugonen die da vmbgiengen vnd voll ist on zall,,1.0,1.0,1.0,7474187,openai
29,vil inwonender lüten denn wir dar ingefunden habe on,,1.0,1.0,1.0,7474187,openai
30,zal vil völcker vnd liit vnd aller wald thieren geschlecht,,1.0,1.0,1.0,7474187,openai
31,so man in/ vnsern landen fyndt/ vnnd vil ander ding so,,1.0,1.0,1.0,7474187,openai
32,vor von vnß nie gesehen synd von den selben allen were,,1.0,1.0,1.0,7474187,openai
33,"gar vil vnd lang ze sagen, Grosse genad vnd Barmhertzi",,1.0,1.0,1.0,7474187,openai
