line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,Of Family Imposture.,c. ,0.95,1.0,1.0,071112003,mistral
2,"husband. This probability will be weakened only, not destroy=",Of Family Imposture. ,0.8524590163934426,1.0,1.0,071112003,mistral
3,":ed, by the intervention of an Adulterer. It may indeed be perfect=",,1.0,1.0,1.0,071112003,mistral
4,:ly destroyed by facts which prove the impossibility of a con=,"husband. This probability will be weakened only, not destroy-",0.8387096774193549,1.0,1.0,071112003,mistral
5,:jugal intercourse with the husband; such an absence or in=,"ed, by the intervention of an adulterer. It may indeed be per-",0.847457627118644,1.1,1.0,071112003,mistral
6,:disposition. But such facts are commonly notorious at the time;,-fectly destroyed by facts which prove the impossibility of a con-,0.84375,1.0,0.9,071112003,mistral
7,in particular they must necessarily be known at the time to the,"-jugal intercourse with the husband, such as absence or in-",0.8095238095238095,1.0,0.9166666666666666,071112003,mistral
8,"party most interested in the case, viz: the Husband: so that if",disposition. But such facts are commonly notorious at the times,0.8253968253968254,1.0,0.9166666666666666,071112003,mistral
9,"they are not brought to light at the very time, they are never",in particular they must necessarily be known at the time to the,0.8387096774193549,0.9230769230769231,0.6923076923076923,071112003,mistral
10,brought to light at all. But the fact of a suppositio partus,"party most interested in the case, viz: the Husband: so that if",0.8166666666666667,1.0,0.9166666666666666,071112003,mistral
11,may be brought to light at any distance of time by the treach=,"they are not brought to light at the very time, they are never",0.532258064516129,0.7692307692307693,0.6153846153846154,071112003,mistral
12,:ery or repentance of persons privy to the imposture. The,brought to light at all. But the fact of a suppositio partus,0.8947368421052632,1.2,0.9,071112003,mistral
13,former case is therefore is attended with much less mis-,may be brought to light at any distance of time by the treach-,0.875,1.3,1.3,071112003,mistral
14,-chief than the latter.,ery or repentance of persons privy to the imposture. The,1.9130434782608696,2.25,2.25,071112003,mistral
15,7.,former case is therefore attended with much less mis-,26.5,9.0,9.0,071112003,mistral
16,C,-chief than the latter.,23.0,4.0,4.0,071112003,mistral
