line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,über vnd on das in yeglichen oren die mit dryen loͤchern,über vnd on das in yeglichen oren die mit dreyen löchern,0.05357142857142857,0.18181818181818182,0.18181818181818182,7474191,mistral
2,durch ſtochen ſynd ſy noch ander ſteyn tragen die in rin,through stochen ſynd ſy noch ander ſteyn tragen die in rin,0.10714285714285714,0.18181818181818182,0.18181818181818182,7474191,mistral
3,gen hangen vn̄ diß wiſe vnd ſytten iſt allein der mannē/,ge hangen vn̄ diß wiſe vnd ſytten iſt allein der manne/,0.03571428571428571,0.18181818181818182,0.18181818181818182,7474191,mistral
4,Den̄ die frowen zerſtechen innen ſelbs ir antlitz nit alſo,Den̄ die frowen zerſtechen innen ſelbs ir antlitz nit also,0.017241379310344827,0.1,0.1,7474191,mistral
5,mit loͤcherung den alleyn die oren/ Eyn ander ſyt vnd,mit löcherung den̄ alleyn die oren/ Eyn ander ſyt vnd,0.05660377358490566,0.2,0.2,7474191,mistral
6,wyße iſt ouch vnder vnd by ienen gnuͦg abwyſig vn̄ wi¬,wyſe iſt ouch vnder vnd by ienen gnuͦg abwyſig vn̄ wi¬,0.018518518518518517,0.09090909090909091,0.09090909090909091,7474191,mistral
7,der alle menſchliche glaubung/ Das ir frowen die eben,der alle menſchliche glaubung/ Das ir frowen die eben,0.0,0.0,0.0,7474191,mistral
8,geluſtig vnd geilgirig ſynd/ vnd ieren mannen machen,geluſtig vnd geylgirig ſynd/ vnd ieren mannen machen,0.019230769230769232,0.125,0.125,7474191,mistral
9,das ienen ir büch geſchwellen in ſollicher über meſtung,das ienen ir Büch geſchwellen in ſollicher über meſtung,0.01818181818181818,0.1111111111111111,0.1111111111111111,7474191,mistral
10,das ſy/ vngeſtalt vn̄ ſmechlich erſthynen vnd dz tuͦnd ſy,das ſy vngestaͤlt vn̄ ſmechlich erſthynen vnd dz tuͤnd ſy,0.07017543859649122,0.3,0.3,7474191,mistral
11,mit ettwas fündē vn̄ gnagung ettlicher gifftigen thierē/,mit ettwas funden vn̄ gnagung ettlicher giſtigen thiere/,0.10714285714285714,0.375,0.375,7474191,mistral
12,Und von ſolicher ſach geſchicht das ierer vil ir gemecht,Vnd von ſolicher ſach geſchicht das ierer vil ir gemecht,0.017857142857142856,0.1,0.1,7474191,mistral
13,verlieren die ienen von mangels wegen der artznye fulē,verlieren die ienen von mangels wegen der artzney fuͤlen,0.09259259259259259,0.2222222222222222,0.2222222222222222,7474191,mistral
14,vnd bliben on gemech/ Si haben keyn tuͦch noch teckinē,vnd Bliben on gemech/ ſi haben keyn tuͤch noch teckinem,0.09259259259259259,0.4,0.4,7474191,mistral
15,weder lynis noch baumwollins/ Denn ſy des nit bedoͤrf,weder lynis noch Baumwollins/ Denn ſy des nit bedörffen,0.11320754716981132,0.2222222222222222,0.2222222222222222,7474191,mistral
16,fen vnd haben keyn eygen guͦt/ Sunder alle ding ſind in,vnd haben keyn eygen guͤt/ ſunder alle ding ſind in¬,0.12727272727272726,0.36363636363636365,0.36363636363636365,7474191,mistral
17,nen gemein/ Si lebē ſamenhafft on künig on gebieter vn̄,nen gemein/ ſi leſſen ſamenhafft on kiͤnig on gebieter vn̄,0.12727272727272726,0.3,0.3,7474191,mistral
18,iſt ir yeglicher im ſelbs herr/ So vil wiber nemen ſy ſo,iſt ir yeglicher im ſelbs herr/ So vil wiſſer nemen ſy ſo,0.03571428571428571,0.08333333333333333,0.08333333333333333,7474191,mistral
19,vil ſy woͤllen/ vnd d̓ ſun mit der muͦter vn̄ der bruͦder mit,vil ſy woͤllen/ vnd ô ſun mit der muͤter vn̄ der bruͤder mit,0.06557377049180328,0.23076923076923078,0.23076923076923078,7474191,mistral
20,der ſchweſter vnd der erſt mit der erſten vnd der begeg¬,der ſchwester vnd der erſt mit der erſten vnd der Begegn,0.05357142857142857,0.18181818181818182,0.18181818181818182,7474191,mistral
21,ner mit der begegneten veruneynigen ſich/ Als dick als,er mit der begegneteren veruneynigen ſich/ Als dick als,0.05555555555555555,0.2222222222222222,0.2222222222222222,7474191,mistral
22,ſy woͤllen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,ſy woͤllen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,0.0,0.0,0.0,7474191,mistral
23,lichem gantz keyn ordnung/ Darumb habē ſy keynen tē¬,lichem gantz keyn ordnung/ Darumb haben ſy keynen te,0.07692307692307693,0.2222222222222222,0.2222222222222222,7474191,mistral
24,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,0.0,0.0,0.0,7474191,mistral
25,ſol ich me ſagē Sy leben nach der natur das ſy wol epi¬,ſol ich me ſagen ſy leben nach der natur das ſy wol epi¬,0.05454545454545454,0.15384615384615385,0.15384615384615385,7474191,mistral
26,curi/ buchfüller genāt werden moͤgen den̄ ſenici/ By inē,curi/ Buchfuller genant werden moͤgen den̄ ſenici/ By in —,0.10714285714285714,0.4444444444444444,0.4444444444444444,7474191,mistral
27,ſind keyn koufflit noch kouffguͦt/ Die ſcharē des volcks,ſind keyn konfflit noch kouffguͤt/ Die ſcharen des volcks,0.07142857142857142,0.3333333333333333,0.3333333333333333,7474191,mistral
28,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren̄,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren,0.01818181818181818,0.1,0.1,7474191,mistral
29,mit yren reten̄ vnnd gebotten vnder byegen die iungen,mit yren rethen vn̄ gebotten vnder byegen die iungen,0.07547169811320754,0.2222222222222222,0.2222222222222222,7474191,mistral
30,zuͦ thuͦn was ſy woͤllen vnd rüſten ſie zuͦ ſtryttē in ſolichē,zuͤ thuͤn was ſy woͤllen vnd ruͤſten ſie zu ſtrytten in ſolichen,0.14516129032258066,0.5,0.5,7474191,mistral
31,Sy eynandern̄ gruſelich ze tod ſlaen vn̄ welche ſye alſo,ſy eyng derum grüſelich ze tod ſtaen vn̄ welche ſye also,0.14285714285714285,0.6,0.6,7474191,mistral
32,im krieg vnd ſtritt fahen die fuͦren ſy hyn mit das ſye die,im krieg vnd ſtritt fahen die füren ſy hyn mit das ſye die,0.03389830508474576,0.07692307692307693,0.07692307692307693,7474191,mistral
33,by leben ſunder inen ſelbs behalten das ſy da von metzi¬,by leben ſunder inen ſelbs behalten das ſy da von metzi¬,0.0,0.0,0.0,7474191,mistral
