line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,"nie gesehen oder beschryben synd wil ich harnach sagen,",nie geſehen oder beſchryben ſynd wil ich harnach ſagen/,0.09090909090909091,0.4444444444444444,0.4444444444444444,7474190,gemini
2,Dat umb am ersten der lütten halb/ So haben wir in dy,Darumb am erſten der lütter halb/ So haben wir in dy,0.07547169811320754,0.3333333333333333,0.3333333333333333,7474190,gemini
3,sen landen vnd region funden so vil vn̄ so grosse der vol¬,ſen landen vnd region funden ſo vil vn̄ ſo groſſe der vol,0.10344827586206896,0.4166666666666667,0.4166666666666667,7474190,gemini
4,cker/ scharen vnd lut/ das die nyeman erzellen mocht als,cker/ſcharen vnd lút/ das die nyeman erżellen möchte als,0.10714285714285714,0.5,0.5,7474190,gemini
5,man lißt im Aprilipsi / Eyn volck sag ich eyn milt guͤtig,man liſt im Apocalipſi/ Eyn volck ſag ich eyn milt gütig,0.15789473684210525,0.4166666666666667,0.4166666666666667,7474190,gemini
6,vnd hantwisyg vnd gand alle nackend beyde weyb vnd,vnd hantwiſyg vnd gand alle nackend beyde weyb vnd,0.02,0.1111111111111111,0.1111111111111111,7474190,gemini
7,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,man/ vnd gantz on bedeckung ir lyben an allen enden vn̄,0.0,0.0,0.0,7474190,gemini
8,wie Sy vß muͤter lyb kommen also gand sy biß das sy ge,wie Sy vß muͤter lyb kommen alſo gand ſy biß das ſy ge,0.05555555555555555,0.23076923076923078,0.23076923076923078,7474190,gemini
9,sterben / Senn sy sind groß von lyb vierschretig wol geschi,ſterben/D̄ ſy ſind groſs von lyb vierſchretig wol geſchi,0.22033898305084745,0.7272727272727273,0.7272727272727273,7474190,gemini
10,ckt/ güter schönen lidmaß vnd geferbt etlicher maß gegen,ckt/gůter ſchönen lidmaß vnd geſerbt etlicher maß gege,0.08928571428571429,0.5555555555555556,0.5555555555555556,7474190,gemini
11,rotem / Das ich meyn ienen von der vrsach kommen das,rotem/Das ich meyn ienen von der vrſach kommen das,0.057692307692307696,0.36363636363636365,0.36363636363636365,7474190,gemini
12,sy nackend gand vnd von der sonnen bescheynen also ge¬,ſy nackend gand vnd von der ſonnen beſcheynen alſo ge,0.09259259259259259,0.5,0.5,7474190,gemini
13,ferbt werden. Sy haben ouch wyt vnd groß harlock vn̄,ſerbt werden/Sy haben ouch wyt vnd groſs harlocſt vn̄,0.1346153846153846,0.5,0.5,7474190,gemini
14,schwartz/ Sy sind mit item gang vnd mit spyl triben det¬,ſchwartz/ Sy ſind mit irem gang vnd mit ſpyl tribe der,0.125,0.5454545454545454,0.5454545454545454,7474190,gemini
15,tig vnd bering vnd guttiger schonen anlitten/ Sie sy do,tig vnd Bering vnd gůttiger ſchonen anlittery/ Die ſy do,0.12727272727272726,0.6,0.6,7474190,gemini
16,ch inen selbst heßlich machen vnd vngestalt/ Denen sy borem,ch inen ſelbſt heßlich machen vnd vngeſtalt/ Den̄ ſy bore,0.11864406779661017,0.5,0.5,7474190,gemini
17,inen selbs löcher in die backen die muntlefftzen vn die na¬,inen ſelbs löcher in die Backen die muntleſſen vn die nas,0.11864406779661017,0.36363636363636365,0.36363636363636365,7474190,gemini
18,sen vnd die oren / Du solt ouch nit gedencken das soliche,ſen vnd die oren / Du ſolt ouch nit gedencken das ſoliche,0.05263157894736842,0.25,0.25,7474190,gemini
19,loͤcher kleyn syn oder sy eins alleyn haben den ich etlich,loͤcher kleyn ſyn oder ſy eins alleyn haben den̄ ich etlich,0.05172413793103448,0.2727272727272727,0.2727272727272727,7474190,gemini
20,gesehen hab die in iren anlitten alleyn Syben loͤcher der,geſehen hab die in iren anlitten alleyn Syben löcher der,0.05263157894736842,0.2,0.2,7474190,gemini
21,yegliches so groß was das eyn kriechen wol in eyns gan,yegliches ſo groſs was das eyn kriechẽ wol in eyns gan,0.09259259259259259,0.2727272727272727,0.2727272727272727,7474190,gemini
22,mochte. Sy verstossen inen selbst soliche löcher mitblawe,mochte/ Sy verſtoſſen inen ſelbſt ſoliche löcher mitblawe,0.12280701754385964,0.5,0.5,7474190,gemini
