line_number,ground_truth,prediction,transkribus,cer,wer,bwer
1,geile vn̄ begirig ſind/ ſo legten ſy alle zucht vnd ſcham vō,geile vn begirig sind/ so legten sy alle zucht vnd scham vō,geile vn begirig sind/ so legten sy alle zucht vnd scham von,0.08333333333333333,0.4166666666666667,0.4166666666666667
2,in zuͦ volbringung boͤſer dingen/ Sy leben wol hundertt,in zuͤ volbringung boͤſer dingen/ Sy leben wol hundertt,in zuͤ volbungung boͤser dingen/ Sy leben wol hundertt,0.01818181818181818,0.1111111111111111,0.1111111111111111
3,vn̄ fünffzig iar vnd werden ſelten kranck/ Und ob ſy et¬,vn fünffzig iar vnd werden selten kranck/ End ob sy et¬,vn funffzig iar vnd werden selten kranck/ End ob sy et¬,0.07142857142857142,0.36363636363636365,0.36363636363636365
4,wen in kranckheit fallen ſo heilen ſy ſich ſelbs mit ettlithē,wen in kranckheit fallen so heilen sy sich selbs mit ettlithē,wen in kranckheit fallen so heilen sy sich selbst mit ettlithen,0.06557377049180328,0.36363636363636365,0.36363636363636365
5,wurtzen der kreüter/ Diß ſind die fürmercklichſten ding,wurtzen der kreüter/ Diß sind die fürmercklichsten dinge,wurtzen der kreüter  Diß sind die fürmercklichsten dinge,0.05454545454545454,0.375,0.375
6,die ich by innen geſehen vnd erkant hab/ Der lufft iſt an,die ich by innen gesehen vnd erkant hab/ Der lufft ist an,die ich by innen gesehen vnd erkant hab / der lufft ist an,0.03508771929824561,0.16666666666666666,0.16666666666666666
7,dem ende gar geſund vnd wol temperieret vn̄ guͦt/ Und,dem ende gar gesund vnd wol temperieret vn̄ guͤt / End,dem ende gar gesund vnd wol temperieret vn̄ guͤt / End,0.07547169811320754,0.4,0.4
8,ſo vil ich vß yrem ſagē verſton kond vnd erkennen mocht,so vil ich vß yrem ſagen verſton kond vnd erkennen mocht,so vil ich vß yrem sagen verston kond vnd erkennen mocht,0.05454545454545454,0.18181818181818182,0.18181818181818182
9,ſo iſt an dem ende nyemer keyn peſtlentz oder eyniche ſie,so ist an dem ende nyemer keyn peſtlentz oder eyniche ſie,so ist an dem ende nyemer keyn pestlentz oder eyniche sie,0.03508771929824561,0.18181818181818182,0.18181818181818182
10,chung die von boͤſem lufft kumpt/ Und wo ſy nit vō fre¬,chung die von bösem lufft kumpt / Und wo sy nit vo fre¬,chung die von bösem lufft kumpt / And wo sy nit vo fre¬,0.10909090909090909,0.4166666666666667,0.4166666666666667
11,felem getzwungenē tod ſterben ſo leben ſy by langē zyten,felem gezwungenen tod sterben so leben sy by lange zyten,felem getzwungenen tod sterben so leben sy by langen zyten,0.125,0.5,0.5
