line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,Of Family Imposture.,Of Family Imposture.,0.0,0.0,0.0,071112003,mistral
2,"husband. This probability will be weakened only, not destroy=","husband. This probability will be weakened only, not destroy=",0.0,0.0,0.0,071112003,mistral
3,":ed, by the intervention of an Adulterer. It may indeed be perfect=","ed, by the intervention of an Adulterer. It may indeed be perfect=",0.014925373134328358,0.08333333333333333,0.08333333333333333,071112003,mistral
4,:ly destroyed by facts which prove the impossibility of a con=,ly destroyed by facts which prove the impossibility of a con=,0.016129032258064516,0.09090909090909091,0.09090909090909091,071112003,mistral
5,:jugal intercourse with the husband; such an absence or in=,"jugal intercourse with the husband, such as absence or in=",0.05084745762711865,0.3,0.3,071112003,mistral
6,:disposition. But such facts are commonly notorious at the time;,disposition. But such facts are commonly notorious at the times,0.03125,0.2,0.2,071112003,mistral
7,in particular they must necessarily be known at the time to the,in particular they must necessarily be known at the time to the,0.0,0.0,0.0,071112003,mistral
8,"party most interested in the case, viz: the Husband: so that if","party most interested in the case, viz: the Husband: so that if",0.0,0.0,0.0,071112003,mistral
9,"they are not brought to light at the very time, they are never","they are not brought to light at the very time, they are never",0.0,0.0,0.0,071112003,mistral
10,brought to light at all. But the fact of a suppositio partus,brought to light at all. But the fact of a suppositio partus,0.0,0.0,0.0,071112003,mistral
11,may be brought to light at any distance of time by the treach=,may be brought to light at any distance of time by the treach=,0.0,0.0,0.0,071112003,mistral
12,:ery or repentance of persons privy to the imposture. The,ery or repentance of persons privy to the imposture. The,0.017543859649122806,0.1,0.1,071112003,mistral
13,former case is therefore is attended with much less mis-,former case is therefore is attended with much less mis-,0.0,0.0,0.0,071112003,mistral
14,-chief than the latter.,chief than the latter.,0.043478260869565216,0.25,0.25,071112003,mistral
