line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,Alberics Ueſpuccius Laurentio,Albericus Veſpuccius Laurentio,0.06896551724137931,0.6666666666666666,0.6666666666666666,7474185,gemini
2,Petri Franciſci de Medicis vil gruͦß.,Petri Franciſci de Medicis vtil gruſs.,0.08108108108108109,0.3333333333333333,0.3333333333333333,7474185,gemini
3,N vergangnen tagē hab ich dir ebē wit geſchri¬,Lz vergangnen tage hab ich dir ebē mit geſchri,0.10869565217391304,0.5555555555555556,0.5555555555555556,7474185,gemini
4,ben von miner widerfart von den nüwen lant¬,ben von miner widerfart von den nüwen lant,0.023255813953488372,0.125,0.125,7474185,gemini
5,ſchafften die ich mit Claſſen verſambneter ſchif,ſchafften die ich mit Claſſen verſambneter ſchif,0.0,0.0,0.0,7474185,gemini
6,fen mit ſchwerem koſten von gebot des Durchlichtigo¬,ſen mit ſchwerem koſten von gebot des Durchlichtigo¬,0.019230769230769232,0.125,0.125,7474185,gemini
7,ſten Künigs von portigal durchſuͦcht haben vnd fundē,ſten Künigs von portigal durchſůcht haben vnd fundē,0.038461538461538464,0.125,0.125,7474185,gemini
8,Die man mag die Nuwen welt nennen/ So by vnſern̄,Die man mag die Lůwen welt nennen/ So by vnſern,0.0625,0.2,0.2,7474185,gemini
9,vorfarn̄ vettern̄ dauon keyn wiſſen geweſen/ vnd allen dē,vorſarn vettern̄ dauon keyn wiſſen geweſen/vnd allen d̃,0.07017543859649122,0.4444444444444444,0.4444444444444444,7474185,gemini
10,die ſolichs hoͤren eyn aller ding nuws ſy/ Sunder ouch,Die ſolichs hoͤren eyn aller ding nuws ſy/Sūder ouch,0.07407407407407407,0.3,0.3,7474185,gemini
11,das alle wenung vnßer eltern über trüfft ſo doch der mer,das alle wenung vnſer eltern über trüfft ſo doch der mer,0.017857142857142856,0.09090909090909091,0.09090909090909091,7474185,gemini
12,teyl der ſelben ſpricht/ das über die glichmitnechtige ly¬,teyl der ſelben ſpricht/ das vber die glichmitnechtige ly,0.034482758620689655,0.2222222222222222,0.2222222222222222,7474185,gemini
13,nien genant Equinoctialis. vn̄ gegē mittag keyn wonūg,nien genant Equinoctialis. vñ gege mittag keyn wonnūg,0.07547169811320754,0.375,0.375,7474185,gemini
14,d̓ litten ſunder alleyn dz groſ mer inhaltē/ Das ſy nennē,ſlitten ſuͤnder alleyn ꝺzgros mer inhalte/ Das ſy nenne,0.15789473684210525,0.6363636363636364,0.6363636363636364,7474185,gemini
15,das Attlandiſch mer/ Und ob yemand der ſelbē wonun,Das Attlandiſch mer/ Und ob yemant der ſelbe wonun,0.06,0.3333333333333333,0.3333333333333333,7474185,gemini
16,gen daſelbs ſyn geredt ſo habē ſy doch vß vil ſachen das,gen daſelbs ſyn geredt ſo habē ſy doch vß vil ſachen das,0.0,0.08333333333333333,0.08333333333333333,7474185,gemini
17,da wonhafftig land vnd ertrich ſy widerredt/ Aber dz ſo,da wonhafftig land vnd ertrich ſy widerredt/ Aber dz ſo,0.0,0.0,0.0,7474185,gemini
18,lich ir wenen falſch vn̄ der worheit widerig ſy in alle weg,lich ir wenen falſch vn der worheit widerig ſy in alle weg,0.01694915254237288,0.08333333333333333,0.08333333333333333,7474185,gemini
19,hat diß mindeſte ſchiffung bewyßt/ So ich in den ſelben,hat diß min leste ſchiffung bewyſt/ So ich in den ſelben,0.07272727272727272,0.3,0.3,7474185,gemini
20,gegnūgen gegen mittag menſchliche inwonung funden,gegnügen gegen mittag menſchliche inwoonung funden,0.04081632653061224,0.3333333333333333,0.3333333333333333,7474185,gemini
21,hab mit vil volcks vnd vil thieren bewert/ den̄ vnſer euro,hab mit vil volcks vnd vil thieren bewert/ Den̄ vnſer euro,0.017241379310344827,0.09090909090909091,0.09090909090909091,7474185,gemini
22,pa oder Aſiam oder Affricam/ vnnd ſo vil me geſunden,pa oder Aſiam oder Affricam/ vnnd ſo vil me geſunden,0.0,0.0,0.0,7474185,gemini
23,temperierten lufft ſchon vnd luter me vnd luſtiger denn,temperierten lufft ſchon vnd luter me vnd luſtiger denn,0.0,0.0,0.0,7474185,gemini
24,in eynicher andern lantſchafft die wir wiſſen/ Als du har,in eynicher andern lantſchafft die wir wiſſen/ Als du har,0.0,0.0,0.0,7474185,gemini
25,nach ſehen vnd verſtan würſt ſo ich kurtz die obern̄ ding,nach ſehen vnd verſtan würſt ſo ich kurtz die obern̄ ding,0.0,0.0,0.0,7474185,gemini
26,beſchriben vnd die ding ſo vermerckens vnd gedechtniß,Beſchriben vnd die ding ſo vermerckens vnd gedechtniſs,0.05660377358490566,0.25,0.25,7474185,gemini
27,aller würdigeſt vn̄ von mir geſehen oder gehoͤrt in dißer,aller würdigest von von mir geſehen oder gehort in dißer,0.07017543859649122,0.3,0.3,7474185,gemini
28,nüwen welt ſind/ Als harnach gezeygt würt.,nüwen welt ſind/ Als harnach gezeygt würt,0.023809523809523808,0.14285714285714285,0.14285714285714285,7474185,gemini
