line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,keit gottes vmbſcheyn vnß da wir diſen landen zuͦ kamē,feit gottes vmbscheyn vnß da wir diſen landen zů kamē,0.07407407407407407,0.4,0.4,7474188,mistral
2,den̄ vns was abgangen an holtz an waſſer/ vnnd hetten,den vnſ was abgangen an holtz an wasſer/ vnd hetten,0.07547169811320754,0.4,0.4,7474188,mistral
3,noch wenig tag moͤgen bliben/ vnd vff dem mere vnßer,noch wenig tagmoͤgen Bliben/ vnd vff dem mere vnſer,0.057692307692307696,0.4,0.4,7474188,mistral
4,leben enthalten/ Im ſie ere vnd glorig vnd danck geſagt/,leben enthalten/ Im ſie ere vnd gloria vnd danck geſagt/,0.017857142857142856,0.1,0.1,7474188,mistral
5,Wir wurden da zerate dz wir fuͦrē nach dem begriff des,Wir wurden da zerate dz wir füre nach dem Begrif des,0.09259259259259259,0.18181818181818182,0.18181818181818182,7474188,mistral
6,ſtaden vn̄ des lands diſer lantſchafft gegē der Sonnen,ſtaden vn̄ des lands diſer lantſchafft gē der Sonnen,0.037037037037037035,0.1111111111111111,0.1111111111111111,7474188,mistral
7,vffgang vn̄ die anſehung ſolichs lands nyemer ze laſſen/,vffgang vn̄ die anſehung ſolichs lands nyemer ſe laſſen/,0.017857142857142856,0.1111111111111111,0.1111111111111111,7474188,mistral
8,Und zuͦ ſtundan durch fuͦren wir das/ damit wir kamē,Vnd zu ſtundan durch füren wir das/ damīt wir kamē,0.09615384615384616,0.5,0.5,7474188,mistral
9,zuͦ einem winckel/ da das land eyn inkere machet gegen,zū eynem winckel/ da das land eyn inkere machet gegen,0.05555555555555555,0.2,0.2,7474188,mistral
10,mittag vnd von der ſtatt da wir am erſten das land traf,mittag vnd von der ſtatt da wir am erſten das land traf,0.0,0.0,0.0,7474188,mistral
11,fen biß zuͦ diſem winckel waren by dryhundert welſcher,fen Biß zu diſem winckel waren By dryhundert welscher,0.07407407407407407,0.4444444444444444,0.4444444444444444,7474188,mistral
12,mile/ vnd in zyt dißer ſchiffung ſind wir zuͦ dickern̄ malē,mile/ vnd in zyt diſer ſchiffung find wir zů dickern malen,0.11864406779661017,0.45454545454545453,0.45454545454545453,7474188,mistral
13,zuͦ land gefaren vnd haben früntlich geſprech vnnd wan,zū land gefaren vnd haben früntlich geſprech vnnd wan,0.037037037037037035,0.1111111111111111,0.1111111111111111,7474188,mistral
14,del mit dem ſelben volck gehept als du hienach vernemen,del mit dem ſelben volck gehept als du hienach vernemen,0.0,0.0,0.0,7474188,mistral
15,wirdeſt/ Mir was vergeſſen dir ze ſchriben das von dem,wirdeſt/ Mir was vergessen dir ze ſchriben das von dem,0.037037037037037035,0.1,0.1,7474188,mistral
16,hochgebirg des grünē houpts biß zuͦ anfang diſer bewo¬,hochgebirg des grüne houpts Biß zů anfang diſer Bewō,0.12962962962962962,0.4444444444444444,0.4444444444444444,7474188,mistral
17,den landtſchafft ſind by Sibenhundert welſcher milen,den landſchafft find By Sibenhundert welscher milen,0.07692307692307693,0.5714285714285714,0.5714285714285714,7474188,mistral
18,Wie wol ich meyn das wir me den̄ Tuſent vn̄ achthun¬,Wie wol ich meyn das wir me den̄ Tüſent vn̄ achthun̄,0.038461538461538464,0.18181818181818182,0.18181818181818182,7474188,mistral
