line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,cht bringen am koſten vnnd geſmackt lieplich vnd luͦſtli¬,chrꝛingen am koſten vnnd geſnackt lieplich vnd liſtlich,0.15789473684210525,0.4444444444444444,0.4444444444444444,7474194,openai
2,ch vnd den menſchlichen liben nützlich vn̄ komlich/ Da,ch vnd den menſchlichen liben nutzlich vn̄ ſchmͤlich/ Da,0.09259259259259259,0.2222222222222222,0.2222222222222222,7474194,openai
3,gegen ouch ſind etlich anders weſens vnnd keyn fruchtt,gegen ouch ſind etlich anders weſens vnnd ſeyn frucht,0.037037037037037035,0.2222222222222222,0.2222222222222222,7474194,openai
4,ſynd vnſeran früchten vnd opß gleich/ Da wachßen ou¬,ſynd vnſeran früchten vnd opff gleich/ Da wachſen ou-,0.07692307692307693,0.3333333333333333,0.3333333333333333,7474194,openai
5,ch über alle zal vil vnd mengerley krüter geſtalten vnd,ch über alle zal vil vnd mengerley krüter gestalten vnd,0.01818181818181818,0.1,0.1,7474194,openai
6,wurtzen vß denen ſy brot machen/ vnd die aller beſten ge,wurtzen vß denen ſy brot machen/ vnd die aller beſten ge-,0.017857142857142856,0.09090909090909091,0.09090909090909091,7474194,openai
7,muͤſe haben ſy vnnd vil ſamen diſen vnſern ſamen gantz,miſſe haben ſy vnnd vil ſannen diſen vnſern ſamen ganz,0.09259259259259259,0.3,0.3,7474194,openai
8,vnglich/ Da ſind ouch keynerley metallen vnd geſchmid,ynglich/ Da ſind auch teynerley metallen vnd geſchm,0.09433962264150944,0.5,0.5,7474194,openai
9,den̄ allein gold da vō diß region vn̄ land überflieſſen wie,den allein gold da vō diß region vn̄ land überfliessen wie,0.05084745762711865,0.18181818181818182,0.18181818181818182,7474194,openai
10,wol wir des nützit mit vnß namen/ In dißer erſten vnſer,wol wir des nützit mir vnſ namen/ In diser erſten vnſer,0.05454545454545454,0.2727272727272727,0.2727272727272727,7474194,openai
11,ſchiffart/ Und das ſagen vnß die inwonere vnd ſprachē,schiffart/ Und das sagen vnß die vnwondere vnd sprachē,0.09433962264150944,0.4444444444444444,0.4444444444444444,7474194,openai
