line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,Of simple Mercantile Defraudment,Of Simple Mercantile Defraudment,0.03125,0.25,0.25,071157001,openai
2,more advantage than it were to be wished it had over indi,more advantages than it were to be wished it had over indi,0.017543859649122806,0.08333333333333333,0.08333333333333333,071157001,openai
3,:gent merit: and an artificial arrangement of this sort would,igent merit: and an artificial arrangement of this sort would,0.01639344262295082,0.1,0.1,071157001,openai
4,add to the natural incitements which verge a man from all,and to the natural incitements which urge a man from all,0.05263157894736842,0.18181818181818182,0.18181818181818182,071157001,openai
5,quarters to seek the acquirement of wealth by dishonesly,quarters to seek the acquirement of wealth by dishonesty,0.017857142857142856,0.1111111111111111,0.1111111111111111,071157001,openai
6,and other unworthy means. As to the affections of the peo=­,and other unworthy means. As to the affections of the peo-,0.03389830508474576,0.09090909090909091,0.09090909090909091,071157001,openai
7,"-:ple, sool K;olings, and oppresive a preference given to the","ple, so striking and oppressive a preference given to the",0.19672131147540983,0.4,0.4,071157001,openai
8,less numerous class over the more numerous will na:,less numerous class over the more numerous will na:,0.0,0.0,0.0,071157001,openai
9,:turally be but ill relished by the latter.,naturally be but ill relished by the latter.,0.046511627906976744,0.125,0.125,071157001,openai
10,"The difference, it is true, is rather apparent than","The difference, it is true, is rather apparent than",0.0,0.0,0.0,071157001,openai
11,real: for a man iniesponsible circumstances may probably,real: for a man in responsible circumstances may probably,0.03571428571428571,0.25,0.25,071157001,openai
12,in point of fact suffer as much by being deprived of part,in point of fact suffer as much by being deprived of part,0.0,0.0,0.0,071157001,openai
13,"of his property, nousidering the share of reputation that","of his property, considering the share of reputation that",0.03508771929824561,0.1111111111111111,0.1111111111111111,071157001,openai
14,"goes along with it, as a man in irresponsible circumstances","goes along with it, as a man in irresponsible circumstances",0.0,0.0,0.0,071157001,openai
15,would be by being made to undergo a severe corporal pu:,would be by being made to undergo a severe corporal pu:,0.0,0.0,0.0,071157001,openai
16,­:nishment: and if both were to undergo the same corporal,punishment: and if both were to undergo the same corporal,0.03508771929824561,0.1,0.1,071157001,openai
17,"punishment, the punishment, that is the suffering, though","punishment, the punishment, that is the suffering, though",0.0,0.0,0.0,071157001,openai
18,very much the reverse.,very much the reverse.,0.0,0.0,0.0,071157001,openai
19,equal,equal,0.0,0.0,0.0,071157001,openai
20,nominally [the same] would in reality be [much greater to the lat,nominally [the same] would in reality be [much greater to the lat,0.0,0.0,0.0,071157001,openai
21,":ter.] But this distinction, however real, is too subtle to be gene:",":ter.] But this distinction, however real, is too subtle to be gene",0.014705882352941176,0.08333333333333333,0.08333333333333333,071157001,openai
22,=rally,=rally,0.0,0.0,0.0,071157001,openai
23,171,17.,0.3333333333333333,1.0,1.0,071157001,openai
24,OLL.,OLL.,0.0,0.0,0.0,071157001,openai
25,71,71,0.0,0.0,0.0,071157001,openai
26,157,157,0.0,0.0,0.0,071157001,openai
