line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,C,23.,3.0,1.0,1.0,071133003,gemini
2,23.,c.,0.6666666666666666,1.0,1.0,071133003,gemini
3,Of Semi-public Offences in General.,Of Semi-public Offences in General.,0.0,0.0,0.0,071133003,gemini
4,persons or destroys the property of particular individuals among the,persons or destroys the property of particular individuals among the,0.0,0.0,0.0,071133003,gemini
5,Jews he may be not only punished criminally for the calumny,Jews he may be not only punished criminally for the calumny,0.0,0.0,0.0,071133003,gemini
6,"thrown on the Sect, but made civilly responsible for the particular","thrown on the Sect, but made civilly responsible for the particular",0.0,0.0,0.0,071133003,gemini
7,mischief done to the individual Jews whose persons or property,"mischief done to the individual Jews whose persons or property,",0.016129032258064516,0.1,0.1,071133003,gemini
8,were thus attacked.,were thus attacked.,0.0,0.0,0.0,071133003,gemini
9,"As to any farther particulars relative to this head, they",,1.0,1.0,1.0,071133003,gemini
10,of a local nature; and are without the limits of the present under=,"As to any farther particulars relative to this head, they",0.7164179104477612,1.0,1.0,071133003,gemini
11,:taking work.,of men,0.9230769230769231,1.0,1.0,071133003,gemini
12,must depend upon the particular class in question. They are therefore,must depend upon the particular class in question. They are therefore,0.0,0.0,0.0,071133003,gemini
13,stand,stand,0.0,0.0,0.0,071133003,gemini
14,of men,of a local nature; and without the limits of the present œcon-,9.333333333333334,5.5,5.5,071133003,gemini
