line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,keit gottes vmbſcheyn vnß da wir diſen landen zuͦ kamē,keit gottes vmbscheyn vnß da wir disen landen zū kame\n,0.12962962962962962,0.4,0.4,7474188,gemini
2,den̄ vns was abgangen an holtz an waſſer/ vnnd hetten,den̄ vns was abgangen an holtz an waſſer/vnnd hetten\n,0.05660377358490566,0.3,0.3,7474188,gemini
3,noch wenig tag moͤgen bliben/ vnd vff dem mere vnßer,noch wenig tag moͤgen bliben/vnd vff dem mere vnſer\n,0.07692307692307693,0.3,0.3,7474188,gemini
4,leben enthalten/ Im ſie ere vnd glorig vnd danck geſagt/,leben enthalten/Im ſie ere vnd gloria vnd danck geſagt/\n,0.07142857142857142,0.4,0.4,7474188,gemini
5,Wir wurden da zerate dz wir fuͦrē nach dem begriff des,Wir wurden da zerate dz wir fuͤre nach dem begriff des\n,0.07407407407407407,0.18181818181818182,0.18181818181818182,7474188,gemini
6,ſtaden vn̄ des lands diſer lantſchafft gegē der Sonnen,ſtaden vn̄ des lands diſer lantſchafft gegē der Sonnen\n,0.037037037037037035,0.2222222222222222,0.2222222222222222,7474188,gemini
7,vffgang vn̄ die anſehung ſolichs lands nyemer ze laſſen/,vffgang vn̄ die anſehung ſolichs lands nyemer ze laſſen/\n,0.03571428571428571,0.1111111111111111,0.1111111111111111,7474188,gemini
8,Und zuͦ ſtundan durch fuͦren wir das/ damit wir kamē,Und zū ſtundan durch fuͤren wir das/damit wir kame\n,0.1346153846153846,0.5,0.5,7474188,gemini
9,zuͦ einem winckel/ da das land eyn inkere machet gegen,zu einem winckel/da das land eyn inkere machet gegen\n,0.07407407407407407,0.4,0.4,7474188,gemini
10,mittag vnd von der ſtatt da wir am erſten das land traf,mittag vnd von der ſtatt da wir am erſten das land traf\n,0.03636363636363636,0.08333333333333333,0.08333333333333333,7474188,gemini
11,fen biß zuͦ diſem winckel waren by dryhundert welſcher,fen biß zū diſem winckel waren by dryhundert welſcher\n,0.07407407407407407,0.2222222222222222,0.2222222222222222,7474188,gemini
12,mile/ vnd in zyt dißer ſchiffung ſind wir zuͦ dickern̄ malē,mile/vnd in zyt dißer ſchiffung ſind wir zū dickern male\n,0.11864406779661017,0.45454545454545453,0.45454545454545453,7474188,gemini
13,zuͦ land gefaren vnd haben früntlich geſprech vnnd wan,zū land gefaren vnd haben fruͤntlich geſprech vnnd wan\n,0.1111111111111111,0.3333333333333333,0.3333333333333333,7474188,gemini
14,del mit dem ſelben volck gehept als du hienach vernemen,del mit dem ſelben volck gehept als du hienach vernemen\n,0.03636363636363636,0.1,0.1,7474188,gemini
15,wirdeſt/ Mir was vergeſſen dir ze ſchriben das von dem,wirdest/Mir was vergeſſen dir ze ſchriben das von dem\n,0.07407407407407407,0.3,0.3,7474188,gemini
16,hochgebirg des grünē houpts biß zuͦ anfang diſer bewo¬,hochgebirg des gruͤne houpts biß zū anfang diſer Bewoͤ-\n\nden landtſchafft ſind by Sibenhundert welſcher milen\n,1.2222222222222223,1.0,1.0,7474188,gemini
17,den landtſchafft ſind by Sibenhundert welſcher milen,Wie wol ich meyn das wir me den̄ Tuſent vn̄ achthun-\n,0.8269230769230769,1.5714285714285714,1.5714285714285714,7474188,gemini
18,Wie wol ich meyn das wir me den̄ Tuſent vn̄ achthun¬,dert mile gefaren ſo von vnwissenheyt o ſtætten vn̄ ſchiff\n,0.7884615384615384,0.9090909090909091,0.9090909090909091,7474188,gemini
19,dert mile gefaren ſo von vnwiſſenheyt d̓ ſtetten vn̄ ſchiff¬,meiſters ſo von vngewitter vnd von winden verhindert\n,0.6833333333333333,0.8,0.8,7474188,gemini
20,meiſters ſo von vngewitter vnd von winden verhindert,die vnſern ſchlechten weg widertriben zū ſtætten vnd vil\n,0.8269230769230769,1.125,1.0,7474188,gemini
21,die vnßern ſchlechten weg widertriben zuͦ ſtetten vnd vil,abwendungen/Den̄ wen min geſellen ir gemuͤt vnd ver.\n,0.7192982456140351,0.8888888888888888,0.8888888888888888,7474188,gemini
22,abwendungen/ Den̄ wen min geſellen ir gemüt vnd ver.,truwen nit zū mir geſetzt hetten/ſo mir Bekantlich was 8\n,0.8269230769230769,1.1111111111111112,1.1111111111111112,7474188,gemini
23,truwen nit zuͦ mir geſetzt hetten/ ſo mir bekantlich was d̓,groſſen welt kantſterlugig vnd gelegenheit ſo weis kein\n,0.7966101694915254,0.9090909090909091,0.9090909090909091,7474188,gemini
24,groſſen welt lantſterlugūg vnd gelegenheit ſo weis kein,ſchiffman oder wegwiſer vnſer fart der ioch by fuͤnffhū\n,0.8727272727272727,1.125,1.125,7474188,gemini
25,ſchiffman oder wegwiſer vnßer fart der ioch by fünffhū,dert milen wuſte wo wir waren/Denn wir waren vmb-\n,0.7962962962962963,1.0,1.0,7474188,gemini
