line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,keit gottes vmbſcheyn vnß da wir diſen landen zuͦ kamē,keit gottes vmbſcheyn vnſ da wir diſen landen zū kamen,0.09259259259259259,0.3,0.3,7474188,openai
2,den̄ vns was abgangen an holtz an waſſer/ vnnd hetten,den̄ vns was abgangen an holtz an waſſer / vnnd hetten,0.018867924528301886,0.2,0.2,7474188,openai
3,noch wenig tag moͤgen bliben/ vnd vff dem mere vnßer,noch wenig tag moͤgen bliben / vnd vff dem mere vnſer,0.038461538461538464,0.3,0.3,7474188,openai
4,leben enthalten/ Im ſie ere vnd glorig vnd danck geſagt/,leben enthalten / Im ſie ere vnd gloria vnd danck geſagt /,0.05357142857142857,0.5,0.5,7474188,openai
5,Wir wurden da zerate dz wir fuͦrē nach dem begriff des,Wir wurden da zerate daſ wir füren nach dem begriff des,0.1111111111111111,0.18181818181818182,0.18181818181818182,7474188,openai
6,ſtaden vn̄ des lands diſer lantſchafft gegē der Sonnen,ſtaden vn̄ des lands diſer lantſchafft gegen der Sonnen,0.037037037037037035,0.1111111111111111,0.1111111111111111,7474188,openai
7,vffgang vn̄ die anſehung ſolichs lands nyemer ze laſſen/,"vffgang vn̄ die anſehung ſolichs lands nyemer ze laſſen,",0.017857142857142856,0.1111111111111111,0.1111111111111111,7474188,openai
8,Und zuͦ ſtundan durch fuͦren wir das/ damit wir kamē,Und zu ſtundan durchſüren wir das/ damit wir kameñ,0.1346153846153846,0.4,0.4,7474188,openai
9,zuͦ einem winckel/ da das land eyn inkere machet gegen,zu einem winckel/ da das land eyn inckere machet gegen,0.037037037037037035,0.2,0.2,7474188,openai
10,mittag vnd von der ſtatt da wir am erſten das land traf,mittag vnd von der ſtatt da wir am erſten das land traf,0.0,0.0,0.0,7474188,openai
11,fen biß zuͦ diſem winckel waren by dryhundert welſcher,ſen biſz zu diſem winckel waren ſy dryhundert welſcher,0.09259259259259259,0.4444444444444444,0.4444444444444444,7474188,openai
12,mile/ vnd in zyt dißer ſchiffung ſind wir zuͦ dickern̄ malē,male/ vnd in zyt diſſer ſchiffung ſind wir zu dickern̄ malen,0.1016949152542373,0.36363636363636365,0.36363636363636365,7474188,openai
13,zuͦ land gefaren vnd haben früntlich geſprech vnnd wan,zu land geſaren vnd haben fruntlich geſprech vnnd wan,0.05555555555555555,0.3333333333333333,0.3333333333333333,7474188,openai
14,del mit dem ſelben volck gehept als du hienach vernemen,del mit dem ſelben volck̄ gehept als du hienach vernemen,0.01818181818181818,0.1,0.1,7474188,openai
15,wirdeſt/ Mir was vergeſſen dir ze ſchriben das von dem,wirdest/ Mir was vergeſſen dir ze ſchreiben das von dem,0.037037037037037035,0.2,0.2,7474188,openai
16,hochgebirg des grünē houpts biß zuͦ anfang diſer bewo¬,hochgebirg des grüne houpts biß zů anfang diser bewon-,0.1111111111111111,0.4444444444444444,0.4444444444444444,7474188,openai
17,den landtſchafft ſind by Sibenhundert welſcher milen,den landſchafft ſind by Sibenhundert welſcher milen,0.019230769230769232,0.14285714285714285,0.14285714285714285,7474188,openai
18,Wie wol ich meyn das wir me den̄ Tuſent vn̄ achthun¬,Wie wol ich meyn das wir me den̄ Tuſent vn̄ achthun,0.019230769230769232,0.09090909090909091,0.09090909090909091,7474188,openai
19,dert mile gefaren ſo von vnwiſſenheyt d̓ ſtetten vn̄ ſchiff¬,dert mile geſaren ſo von vnwissenheyt d ſtetten vn̄ ſchiff,0.08333333333333333,0.4,0.4,7474188,openai
20,meiſters ſo von vngewitter vnd von winden verhindert,meiſters ſo von vngewitter vnd von winden verhindert,0.0,0.0,0.0,7474188,openai
21,die vnßern ſchlechten weg widertriben zuͦ ſtetten vnd vil,die vnſern ſchlechten weg widertriben zu ſtetten vnd vil,0.03508771929824561,0.2222222222222222,0.2222222222222222,7474188,openai
22,abwendungen/ Den̄ wen min geſellen ir gemüt vnd ver.,abwendungen/ Deñ wen min geſellen ir gemüͤr vnd ver-,0.09615384615384616,0.3333333333333333,0.3333333333333333,7474188,openai
23,truwen nit zuͦ mir geſetzt hetten/ ſo mir bekantlich was d̓,truwen nit zu mir geſetzt hetten/ ſo mir bekantlich was ß,0.05084745762711865,0.18181818181818182,0.18181818181818182,7474188,openai
24,groſſen welt lantſterlugūg vnd gelegenheit ſo weis kein,groſſen welt lantſterlugung vnd gelegenheit ſo weis kein,0.03636363636363636,0.125,0.125,7474188,openai
25,ſchiffman oder wegwiſer vnßer fart der ioch by fünffhū,ſchiffman oder wegwiſer vnſſer fart der ioch by fünffhũ,0.05555555555555555,0.2222222222222222,0.2222222222222222,7474188,openai
26,dert milen wußte wō wir waren/ Denn wir waren vmb¬,dert milen wuſte wo wir waren/ Denn wir waren vnd,0.1,0.3,0.3,7474188,openai
27,ſchweiffig vnd irrig/ Den̄ allein der himelſchen zeichen,ſchweiffig vnd irrig / Den̄ allein der himelſchen zeichen,0.017857142857142856,0.25,0.25,7474188,openai
28,hohe waren vns zuͦbewiſung vnd zoͤugten vns warheyt,hohe waren vns zuͤbewiſung vnd zōugten vns warheyt,0.058823529411764705,0.25,0.25,7474188,openai
29,verlorner dingen vnd die ſelben waren vns der quadrāt,verlorner dingen vnd die ſelben waren vnſ der quadrāt,0.018867924528301886,0.1111111111111111,0.1111111111111111,7474188,openai
30,vnd das Aſtralabium als ſy alle erkantē/ Hie von ſi alle,vnd das Aſtralabium als ſy alle erkante/ hie von ſt alle,0.05357142857142857,0.2727272727272727,0.2727272727272727,7474188,openai
31,mich in groſſen eren hielten/ Denn ich zoigt inen das on,mich in groſſen eren hielten/ Denn ich zoigt inen das on,0.0,0.0,0.0,7474188,openai
32,die verſchreibnen meres karten kunſt der ſchiffung ich be,die verſchreibnen meres karten kunſt der ſchiffſung ich be,0.017543859649122806,0.1111111111111111,0.1111111111111111,7474188,openai
33,richter was dan̄ alle Schiffherren der gantzen welt den̄,richter was dan̄ alle Schiffherren der gantzen welt den̄,0.0,0.0,0.0,7474188,openai
34,A iii,A iii,0.0,0.0,0.0,7474188,openai
