line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,It glucklicher fart Am vier,It glucklicher fart Flm vier,0.07407407407407407,0.2,0.2,7474186,gemini
2,zehenden tag des monats Mayen/ Tu¬,zehenden tag des monats Mayen / Lu¬,0.058823529411764705,0.5,0.5,7474186,gemini
3,ſent fünffhūdert eyn Iars/ ſchieden wir,"ſent funffhudert eyn Jars, ſchieden wir",0.10256410256410256,0.3333333333333333,0.3333333333333333,7474186,gemini
4,von Oliſpppo nach gebott des obgenan¬,von Oliſippo nach gebott des obgenans,0.05405405405405406,0.3333333333333333,0.3333333333333333,7474186,gemini
5,ten künigs mit dryen ſchiffen zuͦ erſuͦchē,ten künigs mit dryen ſchiffen zuͦ erſuͤche,0.047619047619047616,0.14285714285714285,0.14285714285714285,7474186,gemini
6,nuwe land gegen Auſter/ vnd tzweintzig,Nuwe land gegen Auſter / vnd tzweintzig,0.05263157894736842,0.5,0.5,7474186,gemini
7,Monet on vnderlaß fuͦren wir gegen mittag der ſelben,Monet on vnderlaß füren wir gegen mittag der ſelben,0.038461538461538464,0.1111111111111111,0.1111111111111111,7474186,gemini
8,ſchiffung. vnd fart ordnung vnd wiſe iſt alſo/ Diſe ſchif,"ſchiffung vnd fart ordnung vnd wiſe iſt alſo, Diſe ſchif",0.03508771929824561,0.2,0.2,7474186,gemini
9,fung iſt geweſen durch die fortunaten Inſalen/ vor ziten,fung iſt geweſen durch die fortunaten Inſalen/ vor ziten,0.0,0.0,0.0,7474186,gemini
10,alſo genant/ Aber zuͦ dyſen werden ſy genant die inſulen,alſo genant/ Aber zuͦ dyſen werden ſy genant die inſulen,0.0,0.0,0.0,7474186,gemini
11,magne canarie/ der groſſen Canarie/ die da ſindt im drit,magne canarie / der groſſen Canarie / die da ſindt im drit,0.03571428571428571,0.4,0.4,7474186,gemini
12,ten Clima der ſibenfaltigē vßteilung der welt vnd am an,ten Clima der ſibenfaltige vßteilung der welt vnd am an,0.01818181818181818,0.1,0.1,7474186,gemini
