line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,founder's Law. 8. The Chymists Law &c. &c.,C,0.9761904761904762,1.0,1.0,071002003,gemini
2,6. From Storms. See the Seafaring-man's Law Sect. Con-,Of Justifications.,0.8518518518518519,1.0,1.0,071002003,gemini
3,:cerning Storms.,founder's Law. 8. The Chymists Law &c. &c.,2.25,4.0,4.0,071002003,gemini
4,7. From the Plague and other infectious diseases. See Laws,6. From Storms. See the Seafaring-man's Law Sect. Com-,0.7068965517241379,0.9,0.7,071002003,gemini
5,concerning the Plague &c.,:cerning Storms.,0.64,1.0,1.0,071002003,gemini
6,8. From Persons insane: See Laws concerning persons,7. From the Plague and other infectious diseases. See Laws,0.7843137254901961,1.125,0.875,071002003,gemini
7,Maniac's Law,concerning the Plague &c.,1.75,2.0,2.0,071002003,gemini
8,insane or 1. The Madman's Law: 2. The Ideot's Law. 2. The,8. From Persons insane: See Laws concerning persons,0.8596491228070176,1.0,1.0,071002003,gemini
9,Instructions to the Legislator.,insane or 1. The Madman's Law. 2. The Ideot's Law. 2. The,1.3870967741935485,3.0,3.0,071002003,gemini
10,It is not clear that in every one of the several titles of,Maniaé's Law,0.9310344827586207,1.0,1.0,071002003,gemini
11,Law above mentioned there will need a provision or set of,Instructions to the Legislator.,0.7719298245614035,1.0,1.0,071002003,gemini
12,"provisions, authorising one person to trespass upon the per-",It is not clear that in every one of the several titles of,0.75,1.3333333333333333,1.2222222222222223,071002003,gemini
13,:son of another. To determine that question with respect to,Law above mentioned there will need a provision or set of,0.7796610169491526,1.1,1.0,071002003,gemini
14,any of them would be to enter upon a branch of Law fo:,"provisions, authorising one person to trespass upon the per",0.8518518518518519,0.8461538461538461,0.8461538461538461,071002003,gemini
15,:reign to that in hand. Nor with respect to every one of,son of another. To determine that question with respect to,0.8035714285714286,0.8333333333333334,0.5833333333333334,071002003,gemini
16,"these titles could such provisions be exhibited in terminis,",any of them would be to enter upon a branch of Law fo:,0.7833333333333333,1.4444444444444444,1.3333333333333333,071002003,gemini
17,in any book of universal Law: since they will need to be,:reign to that in hand. Nor with respect to every one of,0.8214285714285714,1.0,0.75,071002003,gemini
18,different according to the various local circumstances of dif:,"these titles could such provisions be exhibited in terminis,",0.8064516129032258,1.0,1.0,071002003,gemini
19,:ferent states and provinces. The above references are exhi:,in any book of universal Law: since they will need to be,0.8166666666666667,1.3333333333333333,1.3333333333333333,071002003,gemini
20,":bited only in the way of example, to give a general idea)",different according to the various local circumstances of dif:,0.8448275862068966,0.9166666666666666,0.75,071002003,gemini
21,of the mode of reference to be adopted on an occa:,:ferent states and provinces. The above references are exhi:,0.86,1.0,1.0,071002003,gemini
22,":sion, like the present.",":bited only in the way of example, to give a general idea",1.8333333333333333,2.75,2.75,071002003,gemini
23,of,of the mode of reference to be adopted on an occa=,24.0,10.0,10.0,071002003,gemini
24,"In like manner, neither is it clear that the names",":sion, like the present.",0.76,0.8,0.8,071002003,gemini
25,Of Justifications.,"In like manner, neither is it clear that the names",2.3333333333333335,5.0,5.0,071002003,gemini
26,C,of,2.0,1.0,1.0,071002003,gemini
27,7.,7.,0.0,0.0,0.0,071002003,gemini
