line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,6.,C,1.0,1.0,1.0,071106002,gemini
2,Of Polygamy.,Of Polygamy.,0.0,0.0,0.0,071106002,gemini
3,under the auspices of the Laws. She is to be regarded therefore,under the auspices of the Laws. She is to be regarded therefore,0.0,0.0,0.0,071106002,gemini
4,on the footing of a Widow. In point of reason she ought not to,on the footing of a Widow. In point of reason. she ought not to,0.016129032258064516,0.07142857142857142,0.07142857142857142,071106002,gemini
5,be regarded in a light in the least degree less favourable.,be regarded in a light in the least degree less favourable.,0.0,0.0,0.0,071106002,gemini
6,But popular prejudice is seldom perfectly equitable to,But popular prejudice is seldom perfectly equitable to,0.0,0.0,0.0,071106002,gemini
7,misfortune.,misfortune.,0.0,0.0,0.0,071106002,gemini
8,Next with regard to Sharping. It is not always that,Next with regard to Sharping. It is not always that,0.0,0.0,0.0,071106002,gemini
9,a Woman thus imposed upon suffers in her fortune. Perhaps,a Woman thus imposed upon suffers in her fortune. Perhaps,0.0,0.0,0.0,071106002,gemini
10,she had none: the only bait that tempted the Offender was her,she had none: the only bait that tempted the Offender was her,0.0,0.0,0.0,071106002,gemini
11,"person. It is only in case of her having had a fortune, and","person. It is only in case of her having had a fortune, and",0.0,0.0,0.0,071106002,gemini
12,"that fortune's having been dissipated by the Offender, that she","that fortune's having been dissipated by the Offender, that she",0.0,0.0,0.0,071106002,gemini
13,"is a sufferer in this way. In the account of dissipation, so","is a sufferer in this way. In the account of dissipation, so",0.0,0.0,0.0,071106002,gemini
14,much as it is supposed she would have expended had she,much as it is supposed she would have expended had she,0.0,0.0,0.0,071106002,gemini
15,"remained single, must be deducted.","remained single, must be deducted.",0.0,0.0,0.0,071106002,gemini
16,Quest. 1. Why criminal consciousness on the part of the second,Quest. 1. Why criminal consciousness on the part of the second,0.0,0.0,0.0,071106002,gemini
17,Wife is made an Excuse in favour of the Man.,Wife is made an Excuse in favour of the Man,0.022727272727272728,0.1,0.1,071106002,gemini
18,Reasons.,Reasons.,0.0,0.0,0.0,071106002,gemini
19,"The great mischief lies in the deceit put upon the Woman,","The great mischief lies in the deceit put upon the Woman,",0.0,0.0,0.0,071106002,gemini
20,and the disappointment which is apt to be the consequence. But,and the disappointment which is apt to be the consequence. But,0.0,0.0,0.0,071106002,gemini
21,in this case there is no deceit nor disappointment. It is a joint,in this case there is no deceit nor disappointment. It is a joint,0.0,0.0,0.0,071106002,gemini
22,contrivance,contrivance,0.0,0.0,0.0,071106002,gemini
