line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
1,C,Of Semi-public Offences in General.,35.0,5.0,5.0,071133003,openai
2,23.,persons or destroys the property of particular individuals among the,22.666666666666668,10.0,10.0,071133003,openai
3,Of Semi-public Offences in General.,laws he may be not only punished criminally for the calumny,1.3142857142857143,2.2,2.2,071133003,openai
4,persons or destroys the property of particular individuals among the,"thrown on the sheet, but made civilly responsible for the particular",0.8382352941176471,1.0,0.8,071133003,openai
5,Jews he may be not only punished criminally for the calumny,mischief done to the individual Jews whose persons or property,0.864406779661017,1.0,0.8181818181818182,071133003,openai
6,"thrown on the Sect, but made civilly responsible for the particular",were thus attacked.,0.8507462686567164,1.0,1.0,071133003,openai
7,mischief done to the individual Jews whose persons or property,"As to any farther particulars relative to this head, they",0.7580645161290323,1.0,0.9,071133003,openai
8,were thus attacked.,must depend upon the particular class in question. They are therefore,3.0526315789473686,3.6666666666666665,3.6666666666666665,071133003,openai
9,"As to any farther particulars relative to this head, they",of a local nature; and are without the limits of the present under-,0.8421052631578947,1.3,1.3,071133003,openai
10,of a local nature; and are without the limits of the present under=,taking work.,0.9104477611940298,1.0,1.0,071133003,openai
